,id,img,label,pred_da
3862,997,./annot_2000_no_politics/EuHbTgdXUAIBaXC.jpg,0,"{'id': '22c42b01-631b-40b8-b346-99ca0c5fd626', 'output': {'detections': [], 'nsfw_score': 0.00019986914412584156}}"
3863,749,./annot_2000_no_politics/EVTi3WRUEAMpk-_.jpg,1,"{'id': '39de3444-745a-40b9-a372-04ccb7360803', 'output': {'detections': [], 'nsfw_score': 0.1376173198223114}}"
3864,2472,./annot_3000_hate/EovDZ11VQAASCHw.jpg,0,"{'id': '51fe4547-e554-4859-98c8-6eb7fb03d1d7', 'output': {'detections': [], 'nsfw_score': 0.011471564881503582}}"
3865,1504,./annot_2000_no_politics/EokT1bWXUAIMSWm.jpg,0,"{'id': '14d9b6e6-35e2-4cdf-b126-8cfc2a1d74d2', 'output': {'detections': [], 'nsfw_score': 0.004092489369213581}}"
3866,148,./annot_2000_no_politics/EWUo44XX0AI9vhq.jpg,0,"{'id': 'bfa8c224-97a9-470a-b365-0c3b9b541bc2', 'output': {'detections': [], 'nsfw_score': 0.0014765334781259298}}"
3867,1962,./annot_3000_hate/EVbdfyEXQAIC2vZ.jpg,0,"{'id': 'f1049bc5-6cd9-4799-97f9-017b60b6fd4e', 'output': {'detections': [], 'nsfw_score': 0.0017573158256709576}}"
3868,763,./annot_3000_hate/EgV9AbHWkAAe-hk.jpg,1,"{'id': '48923476-885d-43c7-9c02-5dc14bf2a59d', 'output': {'detections': [], 'nsfw_score': 0.007842025719583035}}"
3869,1009,./annot_2000_no_politics/EeWXuxKXoAAHhiJ.jpg,1,"{'id': 'fddc779a-ce85-4290-b690-70ab8c850219', 'output': {'detections': [], 'nsfw_score': 0.022226916626095772}}"
3870,957,./annot_2000_no_politics/EQjdqJmXkAIc7xb.jpg,1,"{'id': '7fc4817c-4536-4ec8-8884-911a70f7ecb8', 'output': {'detections': [], 'nsfw_score': 0.019718410447239876}}"
3871,1889,./annot_2000_no_politics/EWUMj8yVcAEvhjx.jpg,0,"{'id': '5fc0811c-2eff-4ba3-bf05-5d929a19bb4e', 'output': {'detections': [], 'nsfw_score': 0.0007213581120595336}}"
3872,402,./annot_3000_hate/EWZRuqlX0AEcTZl.png,0,"{'id': 'd6d37ed4-2d3a-42b4-a7d3-0193ec4e06e7', 'output': {'detections': [], 'nsfw_score': 0.018870141357183456}}"
3873,1544,./annot_2000_no_politics/EfvGbRiWAAAzmWV.jpg,0,"{'id': '5e52defa-58ab-4a68-baf6-bd1df8bac982', 'output': {'detections': [], 'nsfw_score': 0.016719670966267586}}"
3874,1794,./annot_2000_no_politics/EfF47rWWkAsvOIf.jpg,0,"{'id': 'e91c211b-2176-40a7-b8c4-6c72bd9e21e4', 'output': {'detections': [], 'nsfw_score': 0.005738723091781139}}"
3875,2408,./annot_3000_hate/EuSgXCvXcAU2Eit.jpg,0,"{'id': 'f8c25fd1-c402-48c4-805a-d339844fc339', 'output': {'detections': [], 'nsfw_score': 0.00236285082064569}}"
3876,1758,./annot_2000_no_politics/EWOt2BoXgAARsuF.jpg,0,"{'id': 'b1c97d93-a0a9-4b78-952e-36dc4ab15777', 'output': {'detections': [], 'nsfw_score': 0.16220557689666748}}"
3877,143,./annot_3000_hate/EVcEEQ0WkAANAsd.jpg,0,"{'id': 'bf6c78c8-7471-44d5-9e37-a05a0179b0a1', 'output': {'detections': [], 'nsfw_score': 0.0008330564014613628}}"
3878,2917,./annot_3000_hate/EoZphp1WMAIQNID.jpg,0,"{'id': '60e692fb-d1c9-4fe4-9685-25cd4d2596f1', 'output': {'detections': [], 'nsfw_score': 0.007864083163440228}}"
3879,930,./annot_3000_hate/E0JLXOzVcAIxFUP.jpg,0,"{'id': '599fe86d-229e-430e-96d7-eaa03e33f7aa', 'output': {'detections': [], 'nsfw_score': 0.025824768468737602}}"
3880,1973,./annot_3000_hate/EQ8nAwuX0AAPGgH.jpg,1,"{'id': 'defa93e7-35c9-44fd-9f50-b9de895667b9', 'output': {'detections': [], 'nsfw_score': 0.0004015489830635488}}"
3881,1010,./annot_2000_no_politics/Ezy6ZpKVgAMG3KA.jpg,0,"{'id': 'd0bdce85-51d6-4f72-8810-4bbe69e7df50', 'output': {'detections': [], 'nsfw_score': 0.02092919498682022}}"
3882,1816,./annot_3000_hate/EfUoFRoXYAAvvuS.jpg,1,"{'id': '47c2d14d-9ad3-4b2a-b640-e32b0bbdee47', 'output': {'detections': [], 'nsfw_score': 0.0013757357373833656}}"
3883,782,./annot_2000_no_politics/EWECD1WWsAAgqVe.jpg,0,"{'id': 'd71a6541-c1c4-4d2c-956f-55badf1eda1c', 'output': {'detections': [], 'nsfw_score': 0.001360414084047079}}"
3884,2381,./annot_3000_hate/EVezLr3VAAA-dWb.jpg,0,"{'id': '300fc9e6-bc08-48df-a91e-cd598dbfb3dd', 'output': {'detections': [], 'nsfw_score': 0.0058581107296049595}}"
3885,1084,./annot_2000_no_politics/Ep5zDHxU0AAGj_L.jpg,1,"{'id': 'f9e40316-f30e-4363-8aa4-290663d4b1d0', 'output': {'detections': [], 'nsfw_score': 0.002594059333205223}}"
3886,813,./annot_3000_hate/EUxTVXEU0AI462k.jpg,1,"{'id': 'ccc31a73-393b-4ec3-9fbe-11c68711b3cd', 'output': {'detections': [], 'nsfw_score': 0.05615387484431267}}"
3887,2108,./annot_3000_hate/Eyz2lfbWYAQD1S5.jpg,1,"{'id': 'c6fd3d60-b15d-40fd-9142-43fcc7ef4f7e', 'output': {'detections': [], 'nsfw_score': 0.04634728282690048}}"
3888,2159,./annot_3000_hate/Ef3NNNTWsAE04US.jpg,1,"{'id': 'daf02b3f-969e-42a4-bb3d-b9360e2563af', 'output': {'detections': [], 'nsfw_score': 0.0030855119694024324}}"
3889,99,./annot_3000_hate/EfQ3cLMUYAA9yvv.jpg,0,"{'id': '9c5b36cc-e075-4e09-aa44-15d477690ce8', 'output': {'detections': [], 'nsfw_score': 0.005807752721011639}}"
3890,948,./annot_2000_no_politics/Efw44qKXkAAsfcg.jpg,1,"{'id': '8e0c7f6b-2678-4e72-a841-18554e5b445f', 'output': {'detections': [], 'nsfw_score': 0.010229687206447124}}"
3891,872,./annot_2000_no_politics/EfiSR71XgAAY01x.jpg,0,"{'id': 'db1dc3b7-2919-466d-8095-0564b392c1f2', 'output': {'detections': [], 'nsfw_score': 0.0010523881064727902}}"
3892,1006,./annot_3000_hate/EoMxbDyVcAEC4nE.jpg,1,"{'id': '0791a324-5fc4-4fbc-ab28-d8db2e92c457', 'output': {'detections': [], 'nsfw_score': 0.00020388542907312512}}"
3893,2680,./annot_3000_hate/EyPABSiWQAkEDwt.jpg,1,"{'id': '86f21f29-83c4-49ed-917b-ab1d3c802b45', 'output': {'detections': [], 'nsfw_score': 0.004613363184034824}}"
3894,21,./annot_3000_hate/EQ1_aXFW4AEKNHK.jpg,1,"{'id': 'c3b60dc7-7453-4dcf-bb62-711d4b978f1e', 'output': {'detections': [], 'nsfw_score': 0.00612154183909297}}"
3895,1396,./annot_2000_no_politics/EUwAwyTVAAIqfuG.jpg,1,"{'id': 'c0967a85-6095-402d-a757-08d3f9957f9a', 'output': {'detections': [], 'nsfw_score': 0.008624757640063763}}"
3896,1123,./annot_2000_no_politics/EeetU_uXgAAqiVQ.jpg,1,"{'id': '5839e0cf-62dc-4c55-8719-035a8d0c21dc', 'output': {'detections': [], 'nsfw_score': 0.088655486702919}}"
3897,1589,./annot_2000_no_politics/EeXpnEIX0AYSKrP.jpg,0,"{'id': '31b21480-feaa-478d-a72a-fd3b26f6c1b7', 'output': {'detections': [], 'nsfw_score': 0.0017559510888531804}}"
3898,335,./annot_2000_no_politics/EReqhVoVUAIab6r.jpg,1,"{'id': '7e7ae1d6-5e65-47c8-948b-11100d85b731', 'output': {'detections': [], 'nsfw_score': 0.0006426741019822657}}"
3899,2,./annot_2000_no_politics/EfBar8xVAAAafL6.jpg,0,"{'id': '1c52b8e4-4cee-4158-9e59-31ec86b0d0f5', 'output': {'detections': [], 'nsfw_score': 0.0011221803724765778}}"
3900,1416,./annot_3000_hate/EVhCbJEXkAI64Um.jpg,0,"{'id': 'd3d61fb0-914c-4945-aecf-0220209418f8', 'output': {'detections': [], 'nsfw_score': 0.008352641947567463}}"
3901,2789,./annot_3000_hate/EpEJ5nTW8AACzSl.jpg,1,"{'id': '90c7d5d2-5ec2-48da-b19d-e24d6795f666', 'output': {'detections': [], 'nsfw_score': 0.014904915355145931}}"
3902,1771,./annot_3000_hate/EWhIf7cWoAAIq0Z.jpg,0,"{'id': 'e7e1c6ce-6d2c-4c1e-b23a-9e3b2934dc99', 'output': {'detections': [], 'nsfw_score': 0.0013965133111923933}}"
3903,1016,./annot_2000_no_politics/Ep3qFTEXMAETuJS.jpg,1,"{'id': 'ea7aaefa-2e83-4422-86a9-aef5a9e62bf5', 'output': {'detections': [], 'nsfw_score': 0.0020789052359759808}}"
3904,838,./annot_2000_no_politics/Efkl-5QXYAATBY6.jpg,0,"{'id': '022c625b-1822-4405-9dab-56df22b9c792', 'output': {'detections': [], 'nsfw_score': 7.975340281518584e-07}}"
3905,2201,./annot_3000_hate/EetdzgWWAAABOgm.jpg,1,"{'id': '430a7433-6e55-4e00-809e-9479e4272374', 'output': {'detections': [], 'nsfw_score': 0.0007964964606799185}}"
3906,979,./annot_3000_hate/EQyd4QJUEAAVa4h.jpg,0,"{'id': '2b22336e-9300-488c-9741-14e9a2984a7f', 'output': {'detections': [], 'nsfw_score': 0.012171179056167603}}"
3907,1414,./annot_2000_no_politics/EU8QlDzUYAA8cOZ.jpg,0,"{'id': 'eff3c037-8c5b-4216-98db-dfc4ca57b80c', 'output': {'detections': [], 'nsfw_score': 0.0030836511868983507}}"
3908,652,./annot_3000_hate/EyewLypW8AYxnJq.jpg,0,"{'id': '24d349b4-ab07-4c4f-97ef-9c68a9e991aa', 'output': {'detections': [], 'nsfw_score': 0.013713525608181953}}"
3909,201,./annot_2000_no_politics/EyPb2_jXAAckz7O.jpg,0,"{'id': 'd15af0ae-9cf5-4146-95bf-3669cbd1f9dd', 'output': {'detections': [], 'nsfw_score': 0.0035965079441666603}}"
3910,666,./annot_3000_hate/Et35iqKXAAYck5I.jpg,0,"{'id': '5ba2760c-76b0-4a3a-980e-915c22627c52', 'output': {'detections': [], 'nsfw_score': 0.017685050144791603}}"
3911,767,./annot_3000_hate/EQayN7sWsAAOjLI.jpg,0,"{'id': '588fcc3b-8463-4db1-9d9f-bc375a9aae6b', 'output': {'detections': [], 'nsfw_score': 0.002722043776884675}}"
3912,851,./annot_3000_hate/EVIuWscUMAAsCXu.jpg,0,"{'id': '28f4c5dc-4dee-4682-9aa7-87f91acbb0c1', 'output': {'detections': [], 'nsfw_score': 0.005006111692637205}}"
3913,589,./annot_3000_hate/EgbnNs1UYA4iddh.png,0,"{'id': '0f336f7d-9969-4005-9961-13e6f14dad55', 'output': {'detections': [], 'nsfw_score': 0.0005616768030449748}}"
3914,2317,./annot_3000_hate/EVa7y1AUYAA4SXU.jpg,0,"{'id': '409022a7-dd38-4138-9df3-290620411443', 'output': {'detections': [], 'nsfw_score': 0.02496321126818657}}"
3915,1646,./annot_2000_no_politics/EWaIqDCWsAAPZCT.jpg,0,"{'id': '9417e921-38ce-475d-99a4-870ec7933a35', 'output': {'detections': [], 'nsfw_score': 0.03089463710784912}}"
3916,252,./annot_3000_hate/EeUIZcMVAAAN4RW.jpg,1,"{'id': 'd5d92b3b-cba8-4b0f-82ac-23204be69f3c', 'output': {'detections': [], 'nsfw_score': 0.04028015211224556}}"
3917,1095,./annot_3000_hate/Eo5Zio3XMAAnr8q.jpg,0,"{'id': '428d4aed-8e69-4273-bc62-c2d534fcc283', 'output': {'detections': [], 'nsfw_score': 0.003611880587413907}}"
3918,2946,./annot_3000_hate/EUitCOyWAAghJme.png,1,"{'id': 'f481db9e-baf8-47bf-94cf-118ac2265d31', 'output': {'detections': [], 'nsfw_score': 0.18547369539737701}}"
3919,158,./annot_2000_no_politics/EfdTbLfU8AAR7NM.jpg,0,"{'id': '9ac39a85-e88c-4709-bd4d-96c7861df7b6', 'output': {'detections': [], 'nsfw_score': 0.0037965686060488224}}"
3920,57,./annot_2000_no_politics/EeXb-T2WkAMp64B.jpg,1,"{'id': '990cff0a-8fe6-4601-a626-00a6481c7a56', 'output': {'detections': [], 'nsfw_score': 0.009911802597343922}}"
3921,1523,./annot_3000_hate/Ee9r6vkXgAAMfKB.jpg,0,"{'id': '7b4f4e2a-f7cd-442a-a7f8-427830e7bd1f', 'output': {'detections': [], 'nsfw_score': 0.0005357876652851701}}"
3922,1648,./annot_2000_no_politics/Eo-LAxfXIAQOCud.jpg,1,"{'id': '70671c71-4da8-45da-b90a-932ff0ed8add', 'output': {'detections': [], 'nsfw_score': 0.0008221360621973872}}"
3923,625,./annot_3000_hate/Eoyh9XFUYAISgVx.jpg,1,"{'id': 'b4af39ae-eb5e-4716-bb23-fee942ccfbc5', 'output': {'detections': [], 'nsfw_score': 0.16957063972949982}}"
3924,1303,./annot_2000_no_politics/EWeaf7lXYA8OkiE.png,0,"{'id': '15b49c25-cca8-4e54-9367-0b52d24de302', 'output': {'detections': [], 'nsfw_score': 0.0007684295414946973}}"
3925,740,./annot_3000_hate/Eo5p4khXMAEVnd2.jpg,0,"{'id': 'cf08a502-81ee-4df8-898b-c9ce274f52a0', 'output': {'detections': [], 'nsfw_score': 0.0007776242564432323}}"
3926,1129,./annot_3000_hate/EWaTEurU4AAur6S.jpg,0,"{'id': 'ee447930-7153-48c9-83d6-2c08e2f28c9e', 'output': {'detections': [], 'nsfw_score': 0.0003848511551041156}}"
3927,2951,./annot_3000_hate/EVtODGVX0AAACbH.jpg,0,"{'id': 'b2d99071-489f-4801-bc25-a2eb4ec08aae', 'output': {'detections': [], 'nsfw_score': 0.0003589653060771525}}"
3928,2825,./annot_3000_hate/EUhIEpxXsAAobZq.png,0,"{'id': 'f84df52e-1b68-4d6c-8e81-0f2a3201cce7', 'output': {'detections': [], 'nsfw_score': 0.00037623776006512344}}"
3929,1251,./annot_2000_no_politics/EzxKXtZWQAAd1uG.jpg,0,"{'id': '791f3b3d-1dae-404a-bd29-aa5b62d69a4a', 'output': {'detections': [], 'nsfw_score': 0.05091637000441551}}"
3930,2397,./annot_3000_hate/EougIkcVQAAOpch.jpg,0,"{'id': '2540cc0d-b594-4636-b0f5-c06117be0161', 'output': {'detections': [], 'nsfw_score': 0.007650371640920639}}"
3931,1565,./annot_3000_hate/ERjG3YgWsAIHF5b.jpg,0,"{'id': '2dac118b-dfc5-41c2-b95a-44c94369e9c8', 'output': {'detections': [], 'nsfw_score': 0.0009241715306416154}}"
3932,2868,./annot_3000_hate/EpTb3FkWMAEUQqQ.jpg,0,"{'id': '8e35d6de-9fdf-4641-9001-0ea30bb0aefc', 'output': {'detections': [], 'nsfw_score': 0.006849062163382769}}"
3933,1125,./annot_3000_hate/EPxI9toWkAEut1W.jpg,0,"{'id': '590b1a41-1929-45cd-a78f-e92ab1ff7f66', 'output': {'detections': [], 'nsfw_score': 0.00532218674197793}}"
3934,2659,./annot_3000_hate/Ee8eaXaUcAASG-W.jpg,0,"{'id': 'b99e9c0e-649c-47ef-b182-1d1f99dc6214', 'output': {'detections': [], 'nsfw_score': 0.052730854600667953}}"
3935,2055,./annot_3000_hate/EWC6hUIWoAEOR1B.jpg,0,"{'id': 'e1e4d995-6208-46c3-a118-ecf7195f657f', 'output': {'detections': [], 'nsfw_score': 0.005933892913162708}}"
3936,545,./annot_2000_no_politics/EflDCLqXYAAh-2F.jpg,0,"{'id': '618f443d-b5f4-417a-8111-713991e38342', 'output': {'detections': [], 'nsfw_score': 0.0005732506979256868}}"
3937,47,./annot_2000_no_politics/EVpROlgX0AITodw.jpg,0,"{'id': '3737a0b8-1c97-407d-ac07-5e02905efd71', 'output': {'detections': [], 'nsfw_score': 0.007717672269791365}}"
3938,935,./annot_2000_no_politics/EeaGsUbWAAA2Wz7.jpg,0,"{'id': '2b62d2b8-4a1b-491d-a7fd-272cfda36f66', 'output': {'detections': [], 'nsfw_score': 0.0001505513209849596}}"
3939,1834,./annot_2000_no_politics/EugE9YuXIAQugR7.jpg,0,"{'id': 'e03a1e93-b5a9-418e-855a-1400c305865f', 'output': {'detections': [], 'nsfw_score': 0.045220039784908295}}"
3940,2373,./annot_3000_hate/Eo9SSKKWMAQwVNJ.jpg,0,"{'id': 'dbc7c50c-092e-49bc-bfec-c8dd5d814bde', 'output': {'detections': [], 'nsfw_score': 0.042964156717061996}}"
3941,762,./annot_2000_no_politics/EobNDNBUYAAxjwx.jpg,0,"{'id': 'c6cabf6c-5ee7-4caf-90d7-6ac4d8d54523', 'output': {'detections': [], 'nsfw_score': 0.0024375475477427244}}"
3942,1370,./annot_2000_no_politics/EQ7h_V7XsAwf98o.jpg,0,"{'id': '28f465f8-838c-4bd5-b4d2-57824536415a', 'output': {'detections': [], 'nsfw_score': 0.03709757328033447}}"
3943,1492,./annot_3000_hate/EtQOI2UWgAgR5Oi.jpg,0,"{'id': '809f88d2-1c57-47ab-9069-b9f57d45aca7', 'output': {'detections': [], 'nsfw_score': 0.002482781885191798}}"
3944,1100,./annot_3000_hate/EU3lundXYAIq9Eu.jpg,1,"{'id': '4f634883-bba4-4b8a-8d71-362b36768dd7', 'output': {'detections': [], 'nsfw_score': 0.02060912735760212}}"
3945,1016,./annot_3000_hate/Eebl_wxWoAICc_n.jpg,1,"{'id': '6c0d115c-ba4d-42f1-9a90-e6d0973ff7a9', 'output': {'detections': [], 'nsfw_score': 0.06572047621011734}}"
3946,2155,./annot_3000_hate/EgOc5IFXYAMr0iB.jpg,1,"{'id': '7c7e61c3-3a89-4c3b-a6fa-c11497f68714', 'output': {'detections': [], 'nsfw_score': 0.03003554791212082}}"
3947,1974,./annot_3000_hate/Ee_qwimWkAELIv-.jpg,1,"{'id': '7fe526d8-ccf2-4210-bdb4-34ff62187593', 'output': {'detections': [], 'nsfw_score': 0.0038758914452046156}}"
3948,455,./annot_3000_hate/Ee5ei3dUEAEdSgM.jpg,0,"{'id': 'ce62b5cd-6530-4991-91a2-24df9ea3ac2b', 'output': {'detections': [], 'nsfw_score': 0.00023905650596134365}}"
3949,227,./annot_3000_hate/Ep36f_MXEAIHBsW.jpg,1,"{'id': 'da39814d-37f1-4d6f-89b1-f409b57e7b56', 'output': {'detections': [], 'nsfw_score': 0.0005561853758990765}}"
3950,1574,./annot_3000_hate/Egp6yw7WoAAqT33.jpg,1,"{'id': '083eb5a2-e28f-489a-a29c-c15e2d793d46', 'output': {'detections': [], 'nsfw_score': 0.013368223793804646}}"
3951,516,./annot_3000_hate/EUt652pUYAEkpdI.jpg,0,"{'id': 'd122143d-3ef2-45e0-bc55-e69b10cf23c7', 'output': {'detections': [], 'nsfw_score': 0.00021509618090931326}}"
3952,1522,./annot_3000_hate/EgXg6EcUwAAE63E.jpg,0,"{'id': '80565330-c47a-438c-9bf3-78c33441c27b', 'output': {'detections': [], 'nsfw_score': 0.004043600056320429}}"
3953,1027,./annot_3000_hate/Ef3nGLYX0AEl5IV.jpg,0,"{'id': 'bddf7e4d-5600-427b-9191-414833b048fb', 'output': {'detections': [], 'nsfw_score': 0.00494800740852952}}"
3954,1679,./annot_2000_no_politics/EVVeHjCX0AATW-r.jpg,1,"{'id': 'bf04a3a5-8f9f-4968-a48e-e27e6051893d', 'output': {'detections': [], 'nsfw_score': 0.04538657143712044}}"
3955,1109,./annot_2000_no_politics/EgdpI4EXYAEEYm9.jpg,1,"{'id': '700396f6-fcf0-42c6-b744-1d915b0424c6', 'output': {'detections': [], 'nsfw_score': 0.003060889896005392}}"
3956,655,./annot_3000_hate/EpnZ3vAXMAAVYZ2.jpg,1,"{'id': '105a072f-baec-4319-a18e-fa27e861b186', 'output': {'detections': [], 'nsfw_score': 0.014380097389221191}}"
3957,1028,./annot_3000_hate/EP7ptS-U4AcqI98.jpg,1,"{'id': 'c1e6089f-fdc6-46a6-8dab-049de8491b9b', 'output': {'detections': [], 'nsfw_score': 0.11543434858322144}}"
3958,1873,./annot_2000_no_politics/EpiUuiWW8AEqYZ4.jpg,0,"{'id': '32d7ba3f-dd59-4028-ada0-a596c0660ddf', 'output': {'detections': [], 'nsfw_score': 0.13324066996574402}}"
3959,1233,./annot_3000_hate/EtrP2xoXUAAhG8x.jpg,0,"{'id': 'c3fc756d-386a-4c90-a8fa-e7ef04fe76ca', 'output': {'detections': [], 'nsfw_score': 0.033876124769449234}}"
3960,751,./annot_3000_hate/EtaMFP3VoAAFFpi.jpg,0,"{'id': 'df6c555f-116a-4dc9-ac5a-2110b4058a60', 'output': {'detections': [], 'nsfw_score': 0.00965206604450941}}"
3961,1422,./annot_3000_hate/EeruH83XoAEp-ru.png,1,"{'id': '437a8e92-0a17-4ee4-8168-81c803ff639e', 'output': {'detections': [], 'nsfw_score': 0.012981348671019077}}"
3962,1038,./annot_3000_hate/E0IgsLdVcAIKdga.jpg,0,"{'id': '6f1d97c1-61f3-4db2-ad7a-93406867de0d', 'output': {'detections': [], 'nsfw_score': 0.0011936663649976254}}"
3963,2233,./annot_3000_hate/EuXaYVGXAAIUQeG.jpg,1,"{'id': 'd75f51a2-4ee6-4c2f-9288-b9f50ee80140', 'output': {'detections': [], 'nsfw_score': 0.025176044553518295}}"
3964,2514,./annot_3000_hate/EWeHsFOVcAA02V1.jpg,1,"{'id': '04c75a01-1db2-4226-a597-5890b38385c9', 'output': {'detections': [], 'nsfw_score': 0.00024766012211330235}}"
3965,571,./annot_3000_hate/EU2qc-2X0AMvOQc.jpg,0,"{'id': '7aa7e5d4-4077-4eb3-9319-5243f2dd12cf', 'output': {'detections': [], 'nsfw_score': 0.0007036142633296549}}"
3966,2160,./annot_3000_hate/EWgYYjhUcAAxHrn.jpg,0,"{'id': '8aa83a7a-ac1e-4433-b340-fa1921b8cb39', 'output': {'detections': [], 'nsfw_score': 0.0017617312259972095}}"
3967,2306,./annot_3000_hate/EemUYhTWkAAweRQ.jpg,1,"{'id': '741ea29f-312c-4c61-beb5-68907d0de19c', 'output': {'detections': [], 'nsfw_score': 0.0005649524973705411}}"
3968,113,./annot_2000_no_politics/EglmQygXYAEI_Bd.jpg,1,"{'id': '49bd33b5-a837-49f3-ace4-c72020bb65cb', 'output': {'detections': [], 'nsfw_score': 0.0011252750409767032}}"
3969,1809,./annot_3000_hate/EpVMkx_XYAET8hI.jpg,0,"{'id': '37839f60-bcc0-4e9b-a11b-0d91200b63ea', 'output': {'detections': [], 'nsfw_score': 0.0014302723575383425}}"
3970,489,./annot_3000_hate/EPwHtOnWAAAHetM.jpg,0,"{'id': '8aa20f48-443b-43a5-a8d6-9db427476dcc', 'output': {'detections': [], 'nsfw_score': 6.992233458902319e-10}}"
3971,920,./annot_3000_hate/Et_lGL3UUAA3k-E.jpg,0,"{'id': 'c9717a3d-9368-4750-b992-1749029f70e5', 'output': {'detections': [], 'nsfw_score': 0.0002966969914268702}}"
3972,777,./annot_2000_no_politics/EQr2ZPVVUAALoc3.jpg,1,"{'id': '0ebe9261-04ac-496b-b681-0a259cf94d44', 'output': {'detections': [], 'nsfw_score': 0.0028859232552349567}}"
3973,1472,./annot_2000_no_politics/EWgGjwzUMAAn1na.jpg,1,"{'id': '98c8b45d-f234-4fac-9f0c-464179abd8a7', 'output': {'detections': [], 'nsfw_score': 0.08447932451963425}}"
3974,769,./annot_3000_hate/EpFMNYiUwAUBfhD.jpg,1,"{'id': 'a5a28d0e-9e09-4d81-9312-a4672861a61a', 'output': {'detections': [], 'nsfw_score': 0.0320378914475441}}"
3975,918,./annot_2000_no_politics/EqgYQ_jXYAMDPPZ.jpg,1,"{'id': '92f02ea7-96cd-4605-9f97-7b3597457241', 'output': {'detections': [], 'nsfw_score': 0.00807274878025055}}"
3976,508,./annot_3000_hate/EQ5h_vnU0AEZpyF.jpg,1,"{'id': 'bd8dcd7d-ee4f-434d-b3ba-ec540650d5be', 'output': {'detections': [], 'nsfw_score': 0.0010033947182819247}}"
3977,628,./annot_2000_no_politics/EtzchrYXEAMV1hw.jpg,0,"{'id': '6931d069-5961-4425-bd6a-85320212d2d7', 'output': {'detections': [], 'nsfw_score': 0.008793165907263756}}"
3978,1607,./annot_2000_no_politics/EfckMCVX0AEDcBQ.jpg,0,"{'id': 'ddcb1e8d-abcc-4fee-979b-0eb85d10f54f', 'output': {'detections': [], 'nsfw_score': 0.0050764186307787895}}"
3979,129,./annot_2000_no_politics/EWMEJf4U0AECNqy.jpg,0,"{'id': '62f12541-9fae-466e-a16f-4d0f796a9b3c', 'output': {'detections': [], 'nsfw_score': 0.0011610521469265223}}"
3980,783,./annot_3000_hate/EUiHQLWUUAAwmpK.jpg,0,"{'id': '21d47f8b-a6df-4d1f-a727-8d3007b6b3a5', 'output': {'detections': [], 'nsfw_score': 0.030450357124209404}}"
3981,943,./annot_3000_hate/EU8NIWOXkAsn7Ey.jpg,1,"{'id': '6ed24673-d141-4aea-a8da-cebc36def00c', 'output': {'detections': [], 'nsfw_score': 0.020441662520170212}}"
3982,1277,./annot_3000_hate/EV8nSN6XkAAHEPd.jpg,0,"{'id': '46c388d0-1ea8-40e5-bf24-1867fcca3b7c', 'output': {'detections': [], 'nsfw_score': 0.0033563326578587294}}"
3983,1351,./annot_2000_no_politics/ERQSD_-XsAAMHbI.png,0,"{'id': 'be8a58ec-1aa1-4aac-a79b-9d177d217fb3', 'output': {'detections': [], 'nsfw_score': 0.0008423122926615179}}"
3984,641,./annot_3000_hate/EWiNNQBX0AA5iqu.jpg,0,"{'id': '92c35b65-4388-47e8-8aca-362ad03903ea', 'output': {'detections': [], 'nsfw_score': 0.05180094763636589}}"
3985,6,./annot_3000_hate/EWydAXHWoAEKvxq.jpg,0,"{'id': '9116fcd6-d2de-4bd8-9019-9fe4e40466d8', 'output': {'detections': [], 'nsfw_score': 0.0011698211310431361}}"
3986,1676,./annot_3000_hate/EovUtKjXcAAG28o.jpg,0,"{'id': '536ed159-3642-478f-b969-7b9b5b28f7e9', 'output': {'detections': [{'confidence': '0.68', 'bounding_box': [187, 725, 110, 88], 'name': 'Buttocks - Exposed'}], 'nsfw_score': 0.013892687857151031}}"
3987,1730,./annot_2000_no_politics/EQXWJgHXUAAF7sc.jpg,1,"{'id': '30a2bc13-f6c6-4432-8591-2f9419461617', 'output': {'detections': [], 'nsfw_score': 0.009258030913770199}}"
3988,1315,./annot_3000_hate/EWdC2EAX0AE4rRE.jpg,0,"{'id': '746af58f-f308-42b2-bd23-0dbf848e572c', 'output': {'detections': [], 'nsfw_score': 0.0007074379245750606}}"
3989,878,./annot_2000_no_politics/EUyQp6FUEAA6YTG.jpg,0,"{'id': '7505bd5d-6552-4f0e-9fae-9edc77d4da6a', 'output': {'detections': [], 'nsfw_score': 0.007506551221013069}}"
3990,1066,./annot_2000_no_politics/EyNPBdGXIAIMzMB.jpg,1,"{'id': 'b317de4b-86fb-4e15-9b07-e066155f8e95', 'output': {'detections': [], 'nsfw_score': 0.007886777631938457}}"
3991,784,./annot_3000_hate/Ezrv2GAWYAUxFCd.jpg,0,"{'id': '6b415b8c-6c46-41ab-b2ae-aa72dd8e9772', 'output': {'detections': [], 'nsfw_score': 0.00017841820954345167}}"
3992,382,./annot_3000_hate/Ezrv0ndX0AMwFuL.jpg,0,"{'id': '6a0f8aa2-3ef6-4af6-9256-800b99cfc3dd', 'output': {'detections': [], 'nsfw_score': 0.01320510171353817}}"
3993,86,./annot_3000_hate/EP26bo1X0AIHwXH.jpg,1,"{'id': '56b8e596-5587-40f2-821e-83df62f7c988', 'output': {'detections': [], 'nsfw_score': 0.003869071137160063}}"
