,id,img,label,pred_adult,pred_medical,pred_viol,pred_racy
3965,1853,./annot_3000_hate/EeU6vSSXYAAXcnv.jpg,0,1,2,2,2
3966,1989,./annot_3000_hate/EgMMgsfXoAI9zEm.jpg,0,1,1,1,1
3967,2601,./annot_3000_hate/EV02kwfWoAEfYkq.jpg,0,1,2,2,1
3968,2261,./annot_3000_hate/EgM0Sv-WkAAcdRa.jpg,1,1,2,2,1
3969,3,./annot_2000_no_politics/EpRP-tCXMAUzZnn.jpg,0,1,1,2,2
3970,2338,./annot_3000_hate/EgH1jIwU8AAwlcl.jpg,0,1,1,1,1
3971,1603,./annot_3000_hate/EeZuIgNU8AEFEWi.jpg,1,2,1,2,3
3972,717,./annot_2000_no_politics/EeYSHwAWsAA8N6z.jpg,1,1,2,1,1
3973,1545,./annot_3000_hate/EWLc8vhWAAAKdtq.jpg,1,2,1,2,3
3974,1164,./annot_2000_no_politics/EUtvxaZWAAIyoX-.jpg,0,1,2,2,1
3975,1124,./annot_2000_no_politics/EzojJlzXEAE4FrN.jpg,0,1,1,1,1
3976,1202,./annot_3000_hate/EUnqQlgWsAAILoe.png,0,1,2,2,2
3977,1385,./annot_2000_no_politics/EWK7ZHVXkAAsCD5.jpg,0,1,2,2,1
3978,125,./annot_2000_no_politics/EQ-KkviWkAAoT2W.jpg,0,1,2,2,1
3979,238,./annot_3000_hate/EQHkp0CXYAIomnC.jpg,0,1,1,2,1
3980,677,./annot_3000_hate/EtlMtBFWQAASksz.jpg,0,2,2,2,3
3981,1638,./annot_3000_hate/EVNGyfzUMAIPn89.jpg,0,1,1,2,2
3982,2996,./annot_3000_hate/Eyd7FWXXIAM3iF3.jpg,0,2,2,2,1
3983,439,./annot_2000_no_politics/EugsZc5VcAYTpoH.jpg,0,1,2,2,1
3984,2714,./annot_3000_hate/EfyPLkuXYAIaRPo.jpg,0,2,2,2,3
3985,2821,./annot_3000_hate/EjHNz6NWAAEf5bj.jpg,1,1,1,1,1
3986,1246,./annot_3000_hate/EWbP1vXUEAEhqeU.jpg,1,1,1,2,1
3987,925,./annot_2000_no_politics/EpszjuxWwAEBByC.jpg,0,1,1,2,1
3988,232,./annot_2000_no_politics/EWNephRXgAA4Pke.jpg,0,1,2,2,2
3989,715,./annot_2000_no_politics/Efg7ELcXgAM13B7.jpg,0,2,1,2,2
3990,1335,./annot_2000_no_politics/EWir6lJWAAAhKP3.jpg,0,2,2,2,3
3991,973,./annot_3000_hate/Eth5xQHXIAEq3FB.jpg,0,1,1,2,1
3992,1397,./annot_3000_hate/EgnAcC1WAAEdJXR.jpg,1,1,1,1,1
3993,889,./annot_2000_no_politics/EeXCWJQXgAEDW_B.jpg,0,1,2,2,2
3994,2971,./annot_3000_hate/EUvL6BhXgAEWZD9.jpg,0,1,2,1,1
3995,479,./annot_2000_no_politics/EQfgO4_UUAEmuGF.jpg,0,1,2,2,1
3996,1698,./annot_3000_hate/EWjVJVmWkAM4cgt.jpg,1,1,2,2,1
3997,1586,./annot_2000_no_politics/Eza2V-uXoAI40js.png,0,1,2,2,1
3998,1798,./annot_3000_hate/EVXhDNqXsAAD7tn.jpg,1,1,1,1,1
3999,491,./annot_2000_no_politics/EWNsPwHXgAQhJeX.png,0,1,1,1,1
4000,162,./annot_2000_no_politics/EPv1ijeXUAAlotW.png,0,3,2,2,3
4001,1232,./annot_2000_no_politics/EtuitlEXMAEo_4j.jpg,0,1,2,2,1
4002,446,./annot_2000_no_politics/EQ_UzDMUwAo3gb5.jpg,0,1,2,2,1
4003,1872,./annot_3000_hate/EQnXXkNXUAIQjpf.jpg,0,1,2,2,1
4004,2646,./annot_3000_hate/EfPQLqfX0AAbQeB.png,0,1,2,2,1
4005,922,./annot_3000_hate/EUjIk5jXsAMEfP5.jpg,0,1,1,1,2
4006,606,./annot_3000_hate/Eo5rBgGXEAk18OS.jpg,1,1,1,1,1
4007,893,./annot_3000_hate/EWfN8VGUcAAOLeC.jpg,0,1,1,2,2
4008,1635,./annot_2000_no_politics/EzLYE-aUUBQxp9B.jpg,0,1,2,2,1
4009,1646,./annot_2000_no_politics/EWaIqDCWsAAPZCT.jpg,0,1,1,1,2
4010,1680,./annot_2000_no_politics/EtaXszPVEAElTeY.jpg,0,1,1,1,1
4011,892,./annot_2000_no_politics/EtZ5flNWYAg7aVI.jpg,0,3,2,1,4
4012,851,./annot_2000_no_politics/EfjsK9RXYAErdhg.jpg,1,1,2,2,1
4013,1823,./annot_2000_no_politics/EVaS7AZUwAAcdpz.png,1,2,1,1,1
4014,2345,./annot_3000_hate/EVvS3qxUcAA5BhA.jpg,1,1,2,3,1
4015,1174,./annot_3000_hate/EeeFj6hXkAAr7vh.jpg,0,1,1,1,1
4016,2459,./annot_3000_hate/Ey38LkzXEAIIN2e.jpg,0,1,1,2,2
4017,746,./annot_2000_no_politics/EpYIt50XEAYyAz6.jpg,0,1,2,2,1
4018,909,./annot_3000_hate/Efx32tgVAAAXQBa.jpg,0,1,1,1,1
4019,1874,./annot_2000_no_politics/EzMVorsVkAMbDZx.jpg,0,1,1,2,1
4020,588,./annot_2000_no_politics/Ez7hSnmWUAYaSJQ.png,0,1,1,2,1
4021,277,./annot_3000_hate/Ee8IJSQXsAADasH.jpg,0,1,1,2,1
4022,550,./annot_2000_no_politics/EyTNBKIXAAQLnVW.jpg,0,1,2,1,3
4023,1375,./annot_2000_no_politics/EerM7dFXoAAqQOn.jpg,1,1,2,2,1
4024,865,./annot_2000_no_politics/Epq3plZXIAAyctX.jpg,1,1,2,3,1
4025,1045,./annot_2000_no_politics/EfuWQMPVoAAWeYo.jpg,0,2,2,2,1
4026,1393,./annot_2000_no_politics/EWTkhiUXgAEXEOw.jpg,0,1,1,2,2
4027,1223,./annot_2000_no_politics/Eu4S8SOXYAIx-Y9.png,0,1,2,2,1
4028,10,./annot_2000_no_politics/EWcR3HwU0AYGUQC.jpg,1,1,1,2,1
4029,675,./annot_2000_no_politics/EfGxdWTWoAg71WS.jpg,0,1,2,2,2
4030,1949,./annot_3000_hate/EehSvaPWAAIm_E5.jpg,0,2,2,2,3
4031,1642,./annot_2000_no_politics/EtvEuJGXcAAqbSA.png,0,1,2,1,1
4032,1596,./annot_2000_no_politics/EWXsB3lWkAAC5Te.jpg,1,1,2,1,1
4033,785,./annot_3000_hate/EPvuBwPUUAAZSOC.jpg,0,1,1,1,1
4034,625,./annot_2000_no_politics/Eum16vaXYAEAdq2.jpg,0,1,2,2,2
4035,1709,./annot_2000_no_politics/EVMFzopXYAAHysH.jpg,0,2,1,2,2
4036,13,./annot_3000_hate/EfUDZXUUMAgWMow.jpg,1,1,2,2,2
4037,1349,./annot_3000_hate/Eu8IjNpXcAIyW7y.jpg,1,1,2,2,2
4038,2006,./annot_3000_hate/EVfwu2IUUAAmfZX.jpg,1,2,2,2,4
4039,2200,./annot_3000_hate/EQCr0VxUUAE7tCq.jpg,0,1,2,2,1
4040,1751,./annot_3000_hate/EfDirGyU4AAKHSw.jpg,0,1,2,1,1
4041,1348,./annot_3000_hate/EowfOWsWEAIrX-7.jpg,1,1,1,1,1
4042,1283,./annot_2000_no_politics/Ez1Udq4WYAIrbfh.jpg,1,1,2,2,1
4043,887,./annot_2000_no_politics/EuCJxztWQAAzkNi.jpg,0,1,3,1,2
4044,1705,./annot_2000_no_politics/EVeGUrEWsAEErbm.jpg,0,1,1,1,2
4045,640,./annot_3000_hate/Ee219gxWkAEPtJK.jpg,1,1,2,2,1
4046,1281,./annot_3000_hate/EgNmNNdXsAEklXP.jpg,1,1,1,2,1
4047,1551,./annot_2000_no_politics/Ettc0gWWQAAd0zK.jpg,0,2,2,3,3
4048,1507,./annot_3000_hate/EU86knvXgAIJbpJ.jpg,1,2,3,2,4
4049,119,./annot_3000_hate/EgdzmxSVgAA-o5J.jpg,0,2,4,3,4
4050,1785,./annot_2000_no_politics/EQqkZ-_WkAE7FJs.jpg,1,1,2,2,2
4051,2026,./annot_3000_hate/EWDwHrMUYAAXX1k.jpg,1,1,2,2,1
4052,28,./annot_3000_hate/ERrOYijWoAEeL8K.jpg,0,1,2,1,1
4053,1316,./annot_3000_hate/EozWj_lXIAci8fN.jpg,1,1,2,2,1
4054,2343,./annot_3000_hate/EyUdZ9HVIAAVkAN.jpg,1,1,2,2,1
4055,1417,./annot_3000_hate/EWObWb0XkAAZIE5.jpg,0,3,4,2,4
4056,317,./annot_2000_no_politics/EWx5D8rXQAAtNKK.jpg,1,1,1,1,1
4057,587,./annot_3000_hate/Egr3-2UXYAMYhAm.jpg,1,2,1,2,3
4058,2349,./annot_3000_hate/Ef_zA4XU0AAOibo.jpg,0,1,1,2,1
4059,2603,./annot_3000_hate/EoViDlKXUAAuZF2.jpg,0,1,2,2,1
4060,1325,./annot_3000_hate/EflJaNVWkAIOf5W.jpg,1,1,2,1,1
4061,1704,./annot_2000_no_politics/EUs-GWZUUAApOGV.jpg,0,1,2,2,3
4062,883,./annot_3000_hate/EeeK2AZUEAAI5xg.jpg,0,1,1,2,2
4063,1365,./annot_3000_hate/Etv17hsU0AMUbb7.jpg,0,1,1,1,1
4064,1786,./annot_3000_hate/ERKJUcVXsAARqNc.jpg,0,1,3,2,1
4065,2763,./annot_3000_hate/EVZwFimX0AsQjfz.jpg,0,1,1,1,1
4066,2118,./annot_3000_hate/ERvWuh4UcAEdfwU.jpg,1,1,2,2,1
4067,1216,./annot_3000_hate/Ef5YaWBUcAAMbOc.jpg,0,1,1,1,1
4068,1034,./annot_3000_hate/EfENOfIWoAI8VXn.jpg,1,1,1,2,2
4069,1217,./annot_2000_no_politics/EetoLFdUwAA24W5.jpg,0,1,1,2,1
4070,1376,./annot_2000_no_politics/EQ6TwSPVAAAUS_O.jpg,0,2,2,2,2
4071,1628,./annot_3000_hate/EyAOQW4W8AEqjsZ.jpg,0,1,1,2,1
4072,1347,./annot_3000_hate/EUsql0fWsAcpfg0.jpg,1,1,2,2,1
4073,791,./annot_2000_no_politics/Efh3UG7VAAMwrKP.jpg,0,2,1,2,2
4074,1437,./annot_3000_hate/Eeh-bhjVoAEMgFd.jpg,1,1,1,2,2
4075,1993,./annot_3000_hate/EemyfsYXsAEW55T.jpg,0,2,2,2,1
4076,618,./annot_2000_no_politics/EVU3jLRWoAE1W4n.jpg,0,1,1,1,1
4077,1664,./annot_2000_no_politics/EeWN6EfX0AEmOzz.jpg,0,1,2,2,1
4078,1749,./annot_3000_hate/EVxB39QUMAUtZBW.jpg,0,1,2,2,1
4079,1112,./annot_2000_no_politics/EzUFWHaUUA4tttL.jpg,1,1,1,2,1
4080,2191,./annot_3000_hate/EoP2MQBXcAAILe6.jpg,0,1,1,1,2
4081,263,./annot_2000_no_politics/ERpLVVwU8AAuMJm.jpg,0,1,2,2,1
4082,306,./annot_3000_hate/EUqS_4BUUAAaGmJ.jpg,0,2,2,3,2
4083,1737,./annot_2000_no_politics/ERfnEjhXYAE7zgr.jpg,0,1,1,1,1
4084,1478,./annot_2000_no_politics/EP64Mt3UUAMmH5z.jpg,1,1,1,2,1
4085,582,./annot_2000_no_politics/Ez0JCh6X0AMsXkH.jpg,0,1,1,2,1
4086,1888,./annot_3000_hate/Eo4JojPXUAAN3dP.jpg,1,1,1,1,1
4087,2400,./annot_3000_hate/EWdhsTtXkAMtONw.jpg,0,1,2,3,1
4088,2192,./annot_3000_hate/EWA0hWTX0AI2jKC.jpg,1,1,1,1,2
4089,1433,./annot_2000_no_politics/Ez8pwdXWYAcGEDs.jpg,0,1,2,1,2
4090,807,./annot_2000_no_politics/EujwxHxVgAEzglH.jpg,0,1,1,1,1
4091,1766,./annot_3000_hate/EfIqs5xVoAAM4b9.jpg,0,1,1,1,1
4092,576,./annot_2000_no_politics/EygsiGyWQAAFMab.jpg,0,1,2,2,2
4093,710,./annot_2000_no_politics/Eo6YIJaXYAI9S7N.jpg,1,1,1,2,1
4094,436,./annot_2000_no_politics/Eo0iofmVoAENPtC.jpg,0,1,3,2,3
4095,615,./annot_2000_no_politics/EyNi3xYU8AIBwIe.jpg,0,1,2,2,2
4096,2179,./annot_3000_hate/ERyt7uAU0AEa6bt.jpg,0,1,1,1,1
4097,1148,./annot_2000_no_politics/EoT1vL6WMAAMtni.jpg,1,1,2,1,2
4098,1891,./annot_3000_hate/EQDwJNiVAAAW4yZ.jpg,0,1,2,1,1
4099,1303,./annot_3000_hate/Eu2wTDuVEAEuqyV.jpg,1,2,2,2,1
4100,841,./annot_3000_hate/Eu6u69yUYAkGgLI.png,0,1,2,2,1
4101,1097,./annot_2000_no_politics/EWT-l1IXgAc4BCs.jpg,0,1,1,1,2
4102,1934,./annot_2000_no_politics/EWkchmcUYAEFUbj.jpg,1,1,2,3,1
4103,544,./annot_3000_hate/EuXS3gVVgAE-Fe5.jpg,0,1,1,1,1
4104,1108,./annot_2000_no_politics/EV-IX7JU0AMwe1d.jpg,1,1,2,2,2
4105,830,./annot_3000_hate/EeXbT7hUMAAh-O7.png,1,1,2,2,1
4106,386,./annot_3000_hate/EgBb_86XkAIt1-f.jpg,1,1,1,1,1
4107,1957,./annot_3000_hate/EVVO290WsAEk8ia.jpg,0,1,2,2,1
4108,230,./annot_3000_hate/EVNm2g-UcAEpE2W.jpg,1,2,1,2,2
4109,2216,./annot_3000_hate/EWYrGJUWAAQv81H.jpg,1,1,1,2,1
4110,1515,./annot_3000_hate/EV2Eh2WVAAESJgi.png,0,1,2,2,2
4111,1571,./annot_3000_hate/Ex-typlXMAMF-FR.jpg,1,1,2,1,2
4112,176,./annot_2000_no_politics/E0HOagNXMAAMkXN.jpg,1,1,2,2,1
4113,184,./annot_3000_hate/EWTRlhSWoAEG-zO.jpg,0,1,1,2,2
4114,1427,./annot_2000_no_politics/EVcos4wUMAE_Ng7.jpg,0,2,2,2,3
4115,2275,./annot_3000_hate/EWQNoTSU0AA7TCs.jpg,1,1,1,2,1
4116,1555,./annot_3000_hate/EWvQmFoXYAEr1M_.jpg,0,1,2,2,1
4117,2004,./annot_3000_hate/EQIZKcxXYAIWYuQ.jpg,0,1,1,1,2
4118,2547,./annot_3000_hate/EoUONFpW4AAS5Ws.jpg,0,1,3,2,2
4119,1330,./annot_2000_no_politics/EgRPRjNUEAMwazz.jpg,0,2,2,2,1
4120,1740,./annot_2000_no_politics/Eu97ytaVkAEk3lz.jpg,0,1,1,1,1
4121,2100,./annot_3000_hate/EfA0DrgXYAAjxMa.jpg,0,1,2,2,1
4122,1717,./annot_2000_no_politics/EUxt3pHWAAE6D0m.jpg,0,1,1,2,1
4123,141,./annot_2000_no_politics/EWKrpO_WsA0WzGF.jpg,1,1,1,1,1
4124,1677,./annot_2000_no_politics/EQfraFnWkAACicZ.jpg,0,1,1,1,1
4125,1718,./annot_2000_no_politics/EeXWxhcWkAI3l_N.jpg,0,1,1,3,1
4126,2832,./annot_3000_hate/EPrKydUX0AcNGj7.jpg,0,1,2,1,2
4127,1670,./annot_2000_no_politics/EzxL0RNVcAMXarp.jpg,0,1,2,2,1
4128,1147,./annot_3000_hate/EV3H-0vUwAEk6TM.jpg,1,1,2,1,1
4129,2648,./annot_3000_hate/EVSHJ5aXsAAZVxQ.jpg,0,1,2,1,1
4130,2474,./annot_3000_hate/Ex7Rag6WYAEZTQW.jpg,0,1,2,1,1
4131,472,./annot_2000_no_politics/EqfWOSEW4AAcQEW.jpg,0,1,1,2,2
4132,2778,./annot_3000_hate/Ez1xXjPXoAYuWmi.jpg,0,1,1,1,1
4133,151,./annot_2000_no_politics/EWQCsBvU4AAwuK5.jpg,1,1,2,2,2
4134,1930,./annot_3000_hate/Ezmfk8uWUAIPtjd.jpg,0,3,3,2,4
4135,2841,./annot_3000_hate/EQbYflTXsAAYxUF.jpg,0,1,2,2,1
4136,899,./annot_2000_no_politics/EV2Eh2WVAAESJgi.png,0,1,2,2,2
4137,2205,./annot_3000_hate/EVu67PVVAAARMOl.png,0,1,1,1,1
4138,839,./annot_3000_hate/EfSzWx_XgAACaNd.jpg,0,1,2,2,2
4139,2681,./annot_3000_hate/EUsWT3hWAAIaUBR.jpg,0,1,1,2,1
4140,1492,./annot_2000_no_politics/EVDU5LSX0AIHnFR.jpg,0,1,2,1,1
4141,211,./annot_2000_no_politics/EWQC3gwXsAMP_Sl.jpg,0,1,2,2,1
4142,613,./annot_3000_hate/EyHvzu3WQAAEMPm.jpg,0,2,2,2,4
4143,869,./annot_2000_no_politics/Ez06R0DXEAIb7k-.jpg,0,1,2,2,1
4144,1311,./annot_3000_hate/Ef_eVvVUYAE7jD4.jpg,1,1,1,2,2
4145,2624,./annot_3000_hate/EzWHfA6UYAMCfyA.jpg,0,1,1,1,1
4146,1856,./annot_3000_hate/EglplUVXgAAxOTg.jpg,0,1,2,1,2
4147,1741,./annot_3000_hate/E0Hf6iwVEAEjrRw.jpg,0,1,1,2,1
4148,696,./annot_3000_hate/EgFBE96U0AAejTH.jpg,1,1,2,2,2
4149,1827,./annot_3000_hate/ERa5XzkXUAAopOK.jpg,0,1,1,2,1
4150,2144,./annot_3000_hate/EgWoU93UcAEGfo2.jpg,0,1,1,1,1
4151,2658,./annot_3000_hate/Egmps5FXgAAbwnN.png,0,1,1,1,1
4152,290,./annot_3000_hate/EznCw5rXMAwJ6AC.jpg,0,1,1,2,1
4153,118,./annot_2000_no_politics/EgmcPEPXYAEsSi_.jpg,0,1,1,2,2
4154,2875,./annot_3000_hate/EWPmtxzUEAAiT8x.jpg,0,1,2,1,2
4155,86,./annot_3000_hate/EP26bo1X0AIHwXH.jpg,1,1,1,1,1
4156,1093,./annot_2000_no_politics/EgPOIrIWkAA6fRw.jpg,1,1,1,2,2
4157,1038,./annot_2000_no_politics/Ep3cD1CXIAE_aOj.jpg,0,1,1,1,1
4158,2132,./annot_3000_hate/EVVhtroWoAAWyQL.jpg,0,2,2,1,2
4159,2353,./annot_3000_hate/Ettj4zfXYAAjeEG.jpg,1,1,2,2,2
4160,1973,./annot_3000_hate/EQ8nAwuX0AAPGgH.jpg,1,1,1,2,2
4161,2982,./annot_3000_hate/EgTyFD2XgAAK6qe.jpg,0,2,2,2,1
4162,2240,./annot_3000_hate/EfG6GpsWkAEpvnc.jpg,0,2,3,2,4
4163,2786,./annot_3000_hate/EQyMjP0WsAEH1Er.jpg,1,1,2,2,2
4164,2384,./annot_3000_hate/EUy0v8WXYAMN1o6.jpg,0,1,1,1,1
4165,1546,./annot_2000_no_politics/EeerjZHVoAUmQya.jpg,0,1,2,2,1
4166,1044,./annot_2000_no_politics/EgZxU-bUwAIbsc-.jpg,1,1,1,1,1
4167,702,./annot_2000_no_politics/EyNO_X9XIAIoPSd.jpg,0,1,1,1,1
4168,2904,./annot_3000_hate/EV8V6psWsAEvMds.jpg,1,1,2,2,1
4169,703,./annot_2000_no_politics/Eu9WxduXYAM9wiX.jpg,0,1,2,2,1
4170,1617,./annot_2000_no_politics/Eui6S4JXUAUQlf0.jpg,1,1,1,2,1
4171,246,./annot_2000_no_politics/EV66utCUYAUPteS.jpg,0,1,1,2,1
4172,2048,./annot_3000_hate/EgLoPOrUcAAKs6x.jpg,0,1,2,1,1
4173,1954,./annot_2000_no_politics/ERA-RSoUEAASpBG.jpg,1,1,2,2,1
4174,1094,./annot_2000_no_politics/Eou36v1WMAE0mbq.jpg,1,1,2,2,1
4175,610,./annot_3000_hate/EU2GVXxWoAACG0w.jpg,0,1,2,1,1
4176,1662,./annot_2000_no_politics/EfhZreuUYAIAkBo.jpg,0,1,2,2,2
4177,1071,./annot_2000_no_politics/EVwhnMXXkAAjvsO.jpg,1,1,2,1,1
4178,902,./annot_3000_hate/EVyu2cQXQAAwoqf.jpg,0,1,1,2,1
4179,845,./annot_2000_no_politics/EQXAICtXYAITmcq.jpg,0,2,2,2,4
4180,260,./annot_2000_no_politics/EROxrrxU8AEvRlE.jpg,0,1,2,2,1
4181,1800,./annot_3000_hate/EQHCTTRUEAAaR1q.jpg,1,2,2,2,1
4182,1150,./annot_3000_hate/EemBJV5X0AEk5Gg.jpg,0,1,2,2,1
4183,325,./annot_3000_hate/EespSkBXYAEn5xD.jpg,1,1,5,3,3
4184,436,./annot_3000_hate/EU8cXPRXkAQaDSB.jpg,0,2,2,1,2
4185,2984,./annot_3000_hate/EowDh1YU0AEaBAK.jpg,0,3,2,2,4
4186,1182,./annot_2000_no_politics/Eo5p4khXMAEVnd2.jpg,0,1,2,1,1
4187,29,./annot_3000_hate/EWioQhJXkAAnV3R.jpg,0,1,1,2,1
4188,2183,./annot_3000_hate/EWa8SctXgAEB2PW.jpg,0,1,2,2,1
4189,1276,./annot_3000_hate/Ez1f3flVIAIe4oK.jpg,0,1,2,1,2
4190,364,./annot_2000_no_politics/EytRqGnVIAAudKW.jpg,0,1,2,1,1
4191,820,./annot_2000_no_politics/EqdGX1JXEAEdWtO.jpg,0,2,3,2,4
4192,163,./annot_2000_no_politics/EerjV4WU8AE7Ew6.jpg,0,2,2,2,1
4193,532,./annot_2000_no_politics/Eo-nNUNWEAYSKJ8.jpg,0,1,1,2,1
4194,2867,./annot_3000_hate/EWeRAEiWkAMyEZW.jpg,0,1,1,1,1
4195,1665,./annot_3000_hate/Eo5yY1pUYAEf23H.jpg,0,1,2,2,1
4196,591,./annot_3000_hate/EfUb9BlXoAEY1w0.jpg,0,1,1,2,1
4197,277,./annot_2000_no_politics/EfUWug_XoAIKurJ.jpg,0,1,1,2,1
4198,2491,./annot_3000_hate/ERPyB4DWkAEp-Sq.jpg,1,1,1,1,1
4199,1818,./annot_3000_hate/EQ2Mx2JWoAMLMs1.jpg,0,2,2,2,2
4200,2653,./annot_3000_hate/EWDpkacU4AMP-Wx.jpg,0,1,1,2,1
4201,2946,./annot_3000_hate/EUitCOyWAAghJme.png,1,2,2,2,4
4202,2374,./annot_3000_hate/EQ1kjktXkAMisbi.jpg,0,1,2,2,1
4203,881,./annot_3000_hate/EWa0SOrXQAAlLsp.jpg,1,2,1,1,1
4204,994,./annot_3000_hate/Egnk-d9XYAIMpue.jpg,0,1,1,2,1
4205,1234,./annot_3000_hate/EVXm1tPWsAEDJf6.jpg,0,1,1,1,1
4206,734,./annot_2000_no_politics/EUw3WIjXgAACtYP.jpg,1,1,2,1,1
4207,1090,./annot_2000_no_politics/EoJ9dhFW4AI6Oep.jpg,0,1,2,2,1
4208,1570,./annot_2000_no_politics/EUkpAwxUYAEuxgc.jpg,0,1,1,1,1
4209,670,./annot_3000_hate/EoZn72SXIAAFG0c.jpg,0,1,2,1,1
4210,1131,./annot_2000_no_politics/EyNSLv-WgAIxt1I.jpg,0,1,2,2,1
4211,2223,./annot_3000_hate/Ee4mZF_VAAAUGRq.jpg,1,1,2,3,1
4212,824,./annot_3000_hate/EQ68npbUwAA_RG7.jpg,0,1,1,1,1
4213,1405,./annot_3000_hate/EUhFLhPUUAIJbJU.jpg,0,1,2,2,1
4214,212,./annot_3000_hate/EWdMFImXgAAcU46.png,0,1,2,1,1
4215,419,./annot_2000_no_politics/EygOBJdW8AIr9Gl.jpg,0,1,2,2,1
4216,2822,./annot_3000_hate/EtH8CGTUwAMDz6u.jpg,1,1,1,2,2
4217,1684,./annot_2000_no_politics/EUk3WO2UUAE1JZN.jpg,0,1,1,2,1
4218,724,./annot_2000_no_politics/EV-tVCUVcAMu6HW.jpg,0,2,2,1,3
4219,1859,./annot_2000_no_politics/EekF_xnVoAA8dtQ.png,0,1,1,2,3
4220,472,./annot_3000_hate/EfqqF8zXgAA7EHG.jpg,1,2,2,3,3
4221,1119,./annot_2000_no_politics/EeaRlWlXgAEWZcl.jpg,0,1,1,1,1
4222,797,./annot_2000_no_politics/EuiMWfDXYAUB7IW.jpg,0,1,1,1,1
4223,2124,./annot_3000_hate/EewLQe5WoAI1X5i.jpg,1,1,1,2,1
4224,273,./annot_2000_no_politics/EeYQJU2UcAA1nDz.png,0,1,1,1,1
4225,740,./annot_2000_no_politics/Eu4cgc9XAAEs192.jpg,0,1,1,2,2
4226,137,./annot_2000_no_politics/EfoScx2XsAI5DeC.jpg,0,3,1,1,4
4227,1647,./annot_2000_no_politics/EWYq8flUcAAjsik.jpg,1,2,2,3,2
4228,581,./annot_2000_no_politics/EzxTyiJUcAAbyyj.jpg,0,2,1,1,2
4229,1840,./annot_3000_hate/EgT-CfSXYAAWtrF.jpg,0,1,2,2,2
4230,309,./annot_2000_no_politics/EoSkSybUUAEZO73.jpg,0,1,2,2,1
4231,1622,./annot_2000_no_politics/Ey_kUWUVcAEeppc.jpg,0,1,2,2,1
4232,2752,./annot_3000_hate/EWmT5xSX0AAS_0Y.jpg,0,1,1,1,1
4233,2716,./annot_3000_hate/EWdgMiAWkAQ93mb.png,1,2,2,3,3
4234,11,./annot_3000_hate/EV7o7AbXQAAV9Le.jpg,0,1,1,2,1
4235,808,./annot_2000_no_politics/EfOOOh5WoAMV8_b.jpg,0,1,1,1,1
4236,2433,./annot_3000_hate/EVglliHU4AE8Eqq.jpg,0,1,2,1,1
4237,1545,./annot_2000_no_politics/EgMwPlWU0AEd7JO.jpg,1,1,3,2,2
4238,1558,./annot_3000_hate/EzAsFNjWYAIvEzm.jpg,0,1,2,1,1
4239,1411,./annot_2000_no_politics/EVbBqC3U8AA-ATm.jpg,1,1,2,1,1
4240,2699,./annot_3000_hate/EWcuvykXYAA4Fm9.jpg,1,2,2,2,1
4241,2324,./annot_3000_hate/EuGWvyZXcAIhn0n.png,1,2,1,2,1
4242,331,./annot_2000_no_politics/EUh3NSWUYAAXcva.jpg,0,2,2,2,2
4243,57,./annot_2000_no_politics/EeXb-T2WkAMp64B.jpg,1,1,1,2,1
4244,1004,./annot_2000_no_politics/EelOAhlXgAECgkS.jpg,1,1,2,2,1
4245,1243,./annot_3000_hate/Eu4cYpSWQAAMWAX.jpg,0,1,2,3,1
4246,2127,./annot_3000_hate/EolSg3pXYAkn1TN.jpg,0,1,2,2,1
4247,291,./annot_3000_hate/Ey48vTbXMAUEfQR.jpg,0,2,2,1,2
4248,2686,./annot_3000_hate/EgGD1GPUEAAAIw2.jpg,1,1,1,2,1
4249,775,./annot_2000_no_politics/EqGvIX6XIAExh-q.jpg,1,1,1,1,1
4250,964,./annot_3000_hate/EqeX_YpXMAATi4-.jpg,0,1,1,1,2
4251,655,./annot_2000_no_politics/EoZyuQ0UwAAM7DI.jpg,0,1,1,1,1
4252,323,./annot_2000_no_politics/EoknuhRVEAArCaN.jpg,0,1,2,1,1
4253,353,./annot_3000_hate/EgN9EcVXgAAJgbu.jpg,1,1,2,2,1
4254,1187,./annot_2000_no_politics/Ez027o5WEAIr_9t.jpg,0,1,2,2,1
4255,1240,./annot_3000_hate/EpEt_EnWMAEWF9Y.jpg,1,1,1,1,1
4256,1078,./annot_2000_no_politics/EudGxYEXUAUcpTX.png,0,1,2,1,1
4257,935,./annot_2000_no_politics/EeaGsUbWAAA2Wz7.jpg,0,1,1,1,1
4258,579,./annot_2000_no_politics/EtZf0LNXMAE9Vt3.jpg,0,1,2,2,1
4259,48,./annot_2000_no_politics/EpantmsU8AA5G0m.jpg,0,1,1,2,1
4260,846,./annot_3000_hate/ERqXAxvWsAAGTde.jpg,0,1,2,2,1
4261,1112,./annot_3000_hate/EengGbSWsAE6nzY.png,0,1,1,1,1
4262,1155,./annot_2000_no_politics/EyuGxsaXAAUybuI.jpg,0,1,2,2,1
4263,914,./annot_2000_no_politics/EpgZyv9W8AE4TCl.jpg,0,1,1,1,1
4264,1020,./annot_2000_no_politics/EeWcY4SXkAUGSKT.jpg,1,1,2,2,1
4265,242,./annot_2000_no_politics/EgVPobnUwAIb7pX.jpg,1,1,1,1,1
4266,849,./annot_2000_no_politics/EuRGa_JXMAA_voB.jpg,0,2,2,2,3
4267,643,./annot_3000_hate/EQBe81pW4AADTg5.jpg,0,2,2,1,3
