,id,img,label,pred_amz_value
4006,91,./annot_3000_hate/EWad6GuUEAAx4V_.jpg,0,0
4007,658,./annot_2000_no_politics/EQqXTflXkAACjpC.jpg,0,0
4008,163,./annot_2000_no_politics/EerjV4WU8AE7Ew6.jpg,0,0
4009,175,./annot_3000_hate/EyaYCFQWUAAM4wX.jpg,0,0
4010,1684,./annot_3000_hate/EefxtVCXsAEl__v.jpg,1,0
4011,461,./annot_3000_hate/EVLHQJ0UEAApHOy.jpg,0,0
4012,1288,./annot_3000_hate/EecEF9eX0AAZ1Un.jpg,0,0
4013,1997,./annot_2000_no_politics/EVGGcGlWsAk0ZMJ.jpg,0,0
4014,1663,./annot_3000_hate/EyA3PzAWgAIQCfG.jpg,1,0
4015,864,./annot_2000_no_politics/Ez9IhviVUAQdAXy.jpg,1,0
4016,788,./annot_3000_hate/EowTL3bXYAEj4UY.jpg,0,0
4017,1925,./annot_2000_no_politics/EQRUY_BU0AIb72C.jpg,0,0
4018,2157,./annot_3000_hate/EWDgvhoWsAAruPW.jpg,0,0
4019,2498,./annot_3000_hate/Ee5cTnOWsAIu8oM.jpg,1,0
4020,1262,./annot_3000_hate/Eo0EiF5UwAAO1K4.jpg,0,0
4021,1750,./annot_2000_no_politics/Et5UV6qWgAQS4gK.jpg,0,0
4022,130,./annot_3000_hate/EobvA6iVgAEORKR.jpg,0,0
4023,2838,./annot_3000_hate/EfAd0pTWkAEsO9Z.jpg,1,0
4024,666,./annot_2000_no_politics/Eo_T04GXIAcavgg.jpg,1,0
4025,167,./annot_3000_hate/EQTYNjlUYAAbOLc.jpg,1,0
4026,683,./annot_2000_no_politics/EyrcaheU4Acrw3v.jpg,0,0
4027,1011,./annot_3000_hate/EpE3eHxWMAUhmXZ.png,0,0
4028,1828,./annot_2000_no_politics/EuraNHnXAAQPhXo.jpg,0,0
4029,743,./annot_2000_no_politics/EVL-rT4WsAM96Mu.jpg,0,0
4030,535,./annot_3000_hate/Eo7cOnFXcAI6hXj.png,1,0
4031,1259,./annot_3000_hate/EuW4FgnUYAcTFyq.jpg,1,0
4032,959,./annot_2000_no_politics/EgWaegsWoAA8uKB.jpg,1,0
4033,1501,./annot_2000_no_politics/EqDjL5UWMAAXpoJ.png,0,0
4034,463,./annot_2000_no_politics/EP_Y5v-WAAALPFK.jpg,0,0
4035,1743,./annot_2000_no_politics/EyFZOVIXIAcZACM.jpg,0,0
4036,1697,./annot_2000_no_politics/Ee-l57OWAAAZsv6.jpg,0,0
4037,1236,./annot_2000_no_politics/Eqfoyk1W8AMMlSl.jpg,0,0
4038,190,./annot_2000_no_politics/EVq67agVAAAxo-Y.jpg,1,0
4039,404,./annot_2000_no_politics/EglknhFXkAAB-Kx.jpg,0,0
4040,877,./annot_3000_hate/EoumxVxXMAAiS-B.jpg,0,0
4041,2630,./annot_3000_hate/EfPU9sfXsAES1Q2.jpg,0,0
4042,2261,./annot_3000_hate/EgM0Sv-WkAAcdRa.jpg,1,0
4043,2762,./annot_3000_hate/EfEpew2XsAMg1xR.jpg,1,0
4044,1854,./annot_2000_no_politics/Et-xDGMWYAEBMHF.jpg,0,0
4045,1994,./annot_2000_no_politics/Eo0Ht7aXYAELTz1.jpg,0,0
4046,1112,./annot_2000_no_politics/EzUFWHaUUA4tttL.jpg,1,0
4047,2596,./annot_3000_hate/Ep3Q796UcAIUmeO.jpg,0,0
4048,2923,./annot_3000_hate/Epnvx_UXYAEiBT3.jpg,0,0
4049,2977,./annot_3000_hate/EuHensQXEAgy-l_.jpg,0,0
4050,758,./annot_2000_no_politics/Ef34-qHU4AA4Xbd.jpg,0,0
4051,1143,./annot_2000_no_politics/Ef5MK83U0AAPt4t.jpg,1,0
4052,2177,./annot_3000_hate/EQlZKKFUUAETdOE.jpg,0,0
4053,513,./annot_2000_no_politics/ERmil2tUYAA16G9.jpg,0,0
4054,11,./annot_3000_hate/EV7o7AbXQAAV9Le.jpg,0,0
4055,752,./annot_3000_hate/EUxt3pHWAAE6D0m.jpg,0,0
4056,791,./annot_2000_no_politics/Efh3UG7VAAMwrKP.jpg,0,0
4057,890,./annot_2000_no_politics/EubRfncWYAILJw4.jpg,1,0
4058,1031,./annot_3000_hate/EpAhf4JXYAY53zB.jpg,0,0
4059,514,./annot_2000_no_politics/EzpjBcXVcAEHz1u.jpg,0,0
4060,747,./annot_2000_no_politics/EounHfKW4AAYST7.jpg,0,0
4061,1092,./annot_3000_hate/EgNKCMbXYAArZ57.jpg,0,0
4062,329,./annot_2000_no_politics/Eygmv8XVcAEl-_r.jpg,0,0
4063,2052,./annot_3000_hate/Ee3C-J2UMAEdDpR.jpg,1,0
4064,1029,./annot_2000_no_politics/EoPy2QEWMAErmvw.jpg,0,0
4065,1736,./annot_3000_hate/EenKFuGWoAAhtEE.jpg,0,0
4066,1904,./annot_2000_no_politics/EyjoJXmU4AMTi0l.jpg,0,0
4067,1215,./annot_3000_hate/EyKEDqTXIAEOBcx.jpg,0,0
4068,1852,./annot_3000_hate/EWT-l1IXgAc4BCs.jpg,0,0
4069,701,./annot_3000_hate/Egq6-DDXYAED5u4.jpg,1,0
4070,2968,./annot_3000_hate/EfSyrjXXsAA6xKo.jpg,0,0
4071,1868,./annot_3000_hate/EV2vfn2UwAAMwkz.jpg,0,0
4072,977,./annot_3000_hate/EpGvesfW8AAEPgz.jpg,0,0
4073,2732,./annot_3000_hate/EgY9zftXkAEQB2A.jpg,0,0
4074,954,./annot_2000_no_politics/EWiCh0rXsAMR5XA.jpg,0,0
4075,2993,./annot_3000_hate/EUyDn0FWoAIOjfi.jpg,1,0
4076,7,./annot_2000_no_politics/EzqII4YVkAEOpZf.jpg,0,0
4077,1834,./annot_3000_hate/EuawnKbXMAM7RP1.png,0,0
4078,25,./annot_2000_no_politics/Eojhbh9W4AEyn-Q.jpg,1,0
4079,623,./annot_3000_hate/Ef1X2v3XgAAIRuB.jpg,1,0
4080,146,./annot_2000_no_politics/EgI-ZrKUEAACSCO.jpg,0,0
4081,2210,./annot_3000_hate/EfPB2fYXsAIyHQJ.jpg,0,0
4082,507,./annot_3000_hate/ERp9imsXkAAwrP3.jpg,0,0
4083,1974,./annot_3000_hate/Ee_qwimWkAELIv-.jpg,1,0
4084,1553,./annot_3000_hate/EzT8wpPVoAUNA-d.jpg,0,0
4085,174,./annot_2000_no_politics/EuhZ17TVgAIB2XF.jpg,1,0
4086,1331,./annot_2000_no_politics/Ee55EJVXoAAQlOM.jpg,0,0
4087,964,./annot_3000_hate/EqeX_YpXMAATi4-.jpg,0,0
4088,2833,./annot_3000_hate/EucxBRMXYAEw9MX.jpg,0,0
4089,1529,./annot_2000_no_politics/ERMw_7WUEAAbI12.jpg,0,0
4090,2110,./annot_3000_hate/EtUWZ5iXMAYO_4X.jpg,0,0
4091,240,./annot_3000_hate/EP72A6FXsAAQOXG.jpg,0,0
4092,986,./annot_2000_no_politics/EevWZakX0AAXWGr.jpg,0,0
4093,498,./annot_2000_no_politics/ERFGpsfWoAEv55d.jpg,0,0
4094,1029,./annot_3000_hate/EV6OZBXXkAAeoGy.jpg,1,0
4095,434,./annot_3000_hate/EWnBueSXYAEH6vy.jpg,1,0
4096,779,./annot_2000_no_politics/EeXJHbRUEAA3Ngt.jpg,0,0
4097,1815,./annot_2000_no_politics/EyKJTzRW8AUbpDL.jpg,0,0
4098,184,./annot_2000_no_politics/EfvBpWbXsAAlKp0.jpg,0,0
4099,194,./annot_2000_no_politics/EWQWisRXYAcxTTv.jpg,0,0
4100,414,./annot_2000_no_politics/EWY30QFXgAA5L4_.jpg,0,0
4101,1002,./annot_2000_no_politics/EoUA4dIUwAI33KW.jpg,0,0
4102,1948,./annot_2000_no_politics/EyxGKMvWUAIwtPS.jpg,0,0
4103,2675,./annot_3000_hate/EVn97FoU4AMr_3W.jpg,0,0
4104,1753,./annot_2000_no_politics/EpCLWINXYAEhGto.jpg,0,0
4105,2849,./annot_3000_hate/EV_h4fhXQAIVfLD.jpg,1,0
4106,713,./annot_3000_hate/EyIwasjWgAg-dtW.jpg,0,0
4107,1695,./annot_2000_no_politics/Ex5mRi6W8AAMAdP.jpg,1,0
4108,46,./annot_3000_hate/Eo9WcdyXUAAhbDS.jpg,0,0
4109,2219,./annot_3000_hate/Eec57GyXYAUrpJy.jpg,1,0
4110,179,./annot_2000_no_politics/EfuBFdTUEAAUYYM.jpg,1,1
4111,2474,./annot_3000_hate/Ex7Rag6WYAEZTQW.jpg,0,0
4112,1745,./annot_2000_no_politics/Etg80BaXIAUvsu-.jpg,0,0
4113,894,./annot_3000_hate/Ef32zqjXgAEQA-C.jpg,0,0
4114,2882,./annot_3000_hate/EVaLJCIWAAAnGo4.jpg,1,0
4115,1739,./annot_3000_hate/EVumo00XkAADyoB.png,0,0
4116,2904,./annot_3000_hate/EV8V6psWsAEvMds.jpg,1,0
4117,2991,./annot_3000_hate/Eu2VqlHXMAAEbGV.jpg,0,0
4118,1042,./annot_3000_hate/EpEQHOvXMAgercK.jpg,0,0
4119,99,./annot_2000_no_politics/EekktLaU0AERnCx.jpg,0,0
4120,647,./annot_3000_hate/Ez3RGnGVkAAKxLE.jpg,0,0
4121,50,./annot_2000_no_politics/Ez0YiIVWYAQrfk8.jpg,1,0
4122,870,./annot_2000_no_politics/EzVutiTVcAAS0Ds.jpg,0,0
4123,882,./annot_2000_no_politics/EUsSYciUwAExZ8k.jpg,0,0
4124,325,./annot_3000_hate/EespSkBXYAEn5xD.jpg,1,0
4125,1610,./annot_3000_hate/EWu6kE0WAAcTJPM.jpg,1,0
4126,1998,./annot_2000_no_politics/EgOuPBLWsAYxDiA.jpg,0,0
4127,2030,./annot_3000_hate/EWPq4xFWAAQBImt.png,1,0
4128,776,./annot_2000_no_politics/EfE7t8hWsAM6IxF.jpg,0,0
4129,2692,./annot_3000_hate/EelDZInXgAMIVSA.jpg,1,0
4130,1300,./annot_3000_hate/Et5UV6qWgAQS4gK.jpg,1,0
4131,471,./annot_3000_hate/EgdyTV2WoAAWFMQ.jpg,0,0
4132,1783,./annot_2000_no_politics/EfP7nxCVoAA_vhD.jpg,0,0
4133,1348,./annot_2000_no_politics/Ey0XrKUWQAIjOfZ.jpg,1,0
4134,2336,./annot_3000_hate/EeWj3g8XoAAkfnv.jpg,0,0
4135,2022,./annot_3000_hate/EgG14RYU8AARiyO.jpg,0,0
4136,1278,./annot_2000_no_politics/Eta2mG8UYAEISiF.jpg,0,0
4137,1907,./annot_3000_hate/EVaRlt5WoAAnO5M.jpg,0,0
4138,954,./annot_3000_hate/EVgXBSJX0AAIwKd.jpg,0,0
4139,2286,./annot_3000_hate/EfTT8-BWkAIfpL_.jpg,0,0
4140,1365,./annot_3000_hate/Etv17hsU0AMUbb7.jpg,0,0
4141,2746,./annot_3000_hate/EgNh7VhXkAAFXEl.jpg,0,0
4142,1364,./annot_3000_hate/EV7dFQsXQAQn918.jpg,1,0
4143,290,./annot_2000_no_politics/Ez2tdGyWUAQb9lb.jpg,0,0
4144,1098,./annot_3000_hate/EfGdr45U8AA6AEb.jpg,0,0
4145,1138,./annot_2000_no_politics/EfRacISUcAAOOrg.jpg,0,0
4146,431,./annot_3000_hate/EzxpadCVEAAAiFC.jpg,0,0
4147,242,./annot_2000_no_politics/EgVPobnUwAIb7pX.jpg,1,0
4148,1040,./annot_3000_hate/EowuwgGXYAAwgH3.jpg,1,0
4149,222,./annot_2000_no_politics/Ex5MfC5WQAknYS3.jpg,0,0
4150,2578,./annot_3000_hate/EqdGX1JXEAEdWtO.jpg,0,0
4151,171,./annot_2000_no_politics/EgV70xrWoAAR9KS.jpg,0,0
4152,2166,./annot_3000_hate/EzLG03WVIA0FrNO.jpg,0,0
4153,388,./annot_3000_hate/EUh9TnWXkAAobLs.jpg,0,0
4154,1000,./annot_3000_hate/EqdH8r9XAAIPD0U.jpg,0,0
4155,2246,./annot_3000_hate/EP9PpmDX0AEhtWn.jpg,0,0
4156,400,./annot_3000_hate/EtwLkl8UUAAMLlx.jpg,0,0
4157,1362,./annot_2000_no_politics/EQNyVVSVAAAeNst.jpg,0,0
4158,171,./annot_3000_hate/EuIwHB4XcAI1tYU.jpg,0,0
4159,383,./annot_2000_no_politics/Ep8bKVHUcAAFN9d.jpg,1,0
4160,1754,./annot_3000_hate/EVOfPXxUwAEGtY3.jpg,0,0
4161,1036,./annot_2000_no_politics/EfLQEvaU8AA3vvM.jpg,0,0
4162,1032,./annot_3000_hate/EUmiebDXQAEYBK7.jpg,1,0
4163,1392,./annot_3000_hate/EQ1iWaOW4AAleiR.jpg,0,0
4164,1875,./annot_3000_hate/EWYSBllXgAMsWAV.jpg,1,0
4165,1951,./annot_2000_no_politics/EgXFt9zXkAQj1zg.jpg,0,0
4166,1151,./annot_3000_hate/EgO3nZrVoAIVndR.jpg,0,0
4167,315,./annot_3000_hate/EgYy-4CWAAE26y8.png,0,0
4168,3,./annot_3000_hate/Epa2xTmVEAA70b9.jpg,0,0
4169,1113,./annot_2000_no_politics/Epq4QaRXIAAH0kX.jpg,0,0
4170,112,./annot_3000_hate/EoW9rJLXcAASPLi.jpg,0,0
4171,742,./annot_3000_hate/EprSl8UXcAEIJQf.jpg,0,0
4172,2267,./annot_3000_hate/EfbVBLFXgAceRoY.jpg,0,0
4173,2720,./annot_3000_hate/EV7R_s1X0AQbjAj.jpg,0,0
4174,2854,./annot_3000_hate/EU8Pdc6WAAA7hpp.jpg,0,0
4175,770,./annot_2000_no_politics/Egn_QD-WsAE3skb.jpg,0,0
4176,782,./annot_2000_no_politics/EWECD1WWsAAgqVe.jpg,0,0
4177,2484,./annot_3000_hate/EVhZBzjUUAAyiyU.jpg,0,0
4178,2929,./annot_3000_hate/EQTacnAWAAI90GO.jpg,0,0
4179,180,./annot_3000_hate/EVRyHRAUEAEwDEz.jpg,0,0
4180,1283,./annot_3000_hate/Ez53RgHVUAAIMIc.jpg,0,0
4181,1347,./annot_2000_no_politics/EytvzhiUcAA5qHU.jpg,0,0
4182,1187,./annot_3000_hate/EpVNSZnW4AA6tDn.jpg,0,0
4183,1137,./annot_3000_hate/EojWNbcXcAA5Bjf.jpg,0,0
4184,1209,./annot_3000_hate/EVgvaxCUcAAxYD-.jpg,1,0
4185,1687,./annot_3000_hate/EWxKHw8WsAEQGCy.jpg,0,0
4186,1038,./annot_2000_no_politics/Ep3cD1CXIAE_aOj.jpg,0,0
4187,238,./annot_3000_hate/EQHkp0CXYAIomnC.jpg,0,0
4188,2170,./annot_3000_hate/EofmRTcU8AA2hhq.jpg,0,0
4189,1478,./annot_2000_no_politics/EP64Mt3UUAMmH5z.jpg,1,0
4190,2383,./annot_3000_hate/EP_v-daWoAA6Xtp.jpg,0,0
4191,1871,./annot_3000_hate/EffrOgNU4AAcOgu.jpg,0,0
4192,1909,./annot_2000_no_politics/EgDzHCQXkAweAU6.jpg,0,0
4193,2051,./annot_3000_hate/EpSeuZxWEAApTnU.jpg,1,0
4194,156,./annot_2000_no_politics/EzxeS7eXEAIiOMI.jpg,0,0
4195,1442,./annot_3000_hate/EQCzdvbVUAAgA_A.jpg,1,0
4196,932,./annot_2000_no_politics/EpnLIAfVgAAmSAs.jpg,0,0
4197,2268,./annot_3000_hate/EeWQL2UWoAIQFLx.jpg,0,0
4198,300,./annot_2000_no_politics/EemGC6aXkAAo4qF.jpg,0,0
4199,1334,./annot_3000_hate/EWfT7IwUcAArZc9.jpg,0,0
4200,1523,./annot_3000_hate/Ee9r6vkXgAAMfKB.jpg,0,0
4201,591,./annot_2000_no_politics/Ey0U_SdXEAAvCqL.jpg,0,0
4202,1622,./annot_3000_hate/EfNpshSUYAAknMx.jpg,0,0
4203,1888,./annot_3000_hate/Eo4JojPXUAAN3dP.jpg,1,0
4204,1703,./annot_2000_no_politics/EeabIrfXkAE-EhH.jpg,0,0
4205,2220,./annot_3000_hate/EWOPfsKUcAAEBcZ.jpg,0,0
4206,506,./annot_2000_no_politics/EzGNM4jWgAIdzGH.jpg,0,0
4207,229,./annot_2000_no_politics/EehJX6KXoAAmVz-.jpg,0,0
4208,987,./annot_2000_no_politics/EWgJBGHWAAETpI9.jpg,0,0
4209,1779,./annot_2000_no_politics/EfEwi9xXYAE8GbL.jpg,0,0
4210,1489,./annot_3000_hate/Ee8FE6VX0AAGLE_.jpg,1,0
4211,1689,./annot_3000_hate/EqRCIRPW8AEaY_I.png,0,0
4212,1736,./annot_2000_no_politics/EoOmz2JVQAEYXQs.jpg,0,0
4213,541,./annot_3000_hate/EgT14ayU4AAXXV4.jpg,0,0
4214,1862,./annot_2000_no_politics/EfQXjQKXYAAUidL.jpg,0,0
4215,1020,./annot_2000_no_politics/EeWcY4SXkAUGSKT.jpg,1,0
4216,19,./annot_3000_hate/EQTtFf_UEAA1uYK.jpg,0,0
4217,1151,./annot_2000_no_politics/EqaZTL2VoAsmkjP.jpg,0,0
4218,496,./annot_3000_hate/EUhzHW9WoAE_zrv.jpg,0,0
4219,1796,./annot_3000_hate/EoThyvqXMAAg2VM.jpg,0,0
4220,1823,./annot_3000_hate/EVfQhO1U0AIOut9.jpg,1,0
4221,1082,./annot_3000_hate/Ee5vK4eXsAAno0R.jpg,0,0
4222,440,./annot_3000_hate/EWXvZvgWoAA8r9k.jpg,1,0
4223,1714,./annot_2000_no_politics/EzxTxiJWQAIGbHp.jpg,0,0
4224,1793,./annot_2000_no_politics/Eyw41rYUYAEYZ4v.jpg,0,0
4225,2376,./annot_3000_hate/EfP2KvPUcAA6ymx.jpg,0,0
4226,2176,./annot_3000_hate/EPsrpxWXsAYyY91.jpg,1,0
4227,2965,./annot_3000_hate/EgO2bwzXkAAB7Vu.jpg,0,0
4228,898,./annot_3000_hate/EfhAxQvVAAAj1gs.jpg,0,0
4229,478,./annot_3000_hate/EWitNLBXQAwy-_W.jpg,0,0
4230,1536,./annot_2000_no_politics/EpAGkowXYAArHr7.jpg,0,0
4231,361,./annot_2000_no_politics/EUhjezSXQAAog7K.jpg,0,0
4232,1351,./annot_3000_hate/EUuXkRmX0AIxStd.jpg,0,0
4233,2663,./annot_3000_hate/Egq1lcUWsAEpMOW.jpg,0,0
4234,2076,./annot_3000_hate/EWaxdVqVcAEWVsA.jpg,1,0
4235,1958,./annot_2000_no_politics/EVSZsMOU4AEAdRG.jpg,1,0
4236,572,./annot_2000_no_politics/EWBi6CGXQAAZfHX.jpg,0,0
4237,1677,./annot_2000_no_politics/EQfraFnWkAACicZ.jpg,0,0
4238,2323,./annot_3000_hate/EgO6xjyWoAgOtS3.jpg,0,0
4239,732,./annot_2000_no_politics/EQakwcXVAAAPSHg.jpg,0,0
4240,148,./annot_3000_hate/Ef3POztWkAAfgS7.jpg,0,0
4241,783,./annot_2000_no_politics/EVQUI4rUcAEvYxq.jpg,0,0
4242,814,./annot_2000_no_politics/Eu3Xct3UcAINIRA.jpg,0,0
4243,260,./annot_2000_no_politics/EROxrrxU8AEvRlE.jpg,0,0
4244,1900,./annot_2000_no_politics/EWRLjlOVcAMEchs.jpg,0,0
4245,646,./annot_2000_no_politics/EzBdnewXMAAr2G4.jpg,0,0
4246,254,./annot_3000_hate/EuXIcEJXEAEA-Jw.jpg,0,0
4247,1170,./annot_3000_hate/EpPUS9lXIAA_tG6.jpg,0,0
4248,1203,./annot_3000_hate/Ex91pHeU8AI4nVI.jpg,0,0
4249,1456,./annot_2000_no_politics/Egc-khKWoBUpZR5.jpg,1,0
4250,1154,./annot_3000_hate/EexDqSIWAAs8sHS.png,0,0
4251,2024,./annot_3000_hate/EtRRRwTXIAE3Ni3.jpg,0,0
4252,278,./annot_3000_hate/EV103qZWkAAwrSk.jpg,0,0
4253,1451,./annot_2000_no_politics/EfcVMfIXkAIfVKV.jpg,0,0
4254,1377,./annot_2000_no_politics/EfJhp1EXkAAcr2m.jpg,0,0
4255,514,./annot_3000_hate/EReqhVoVUAIab6r.jpg,1,0
4256,857,./annot_2000_no_politics/EpTS-7yWEAovFfM.jpg,0,0
4257,860,./annot_3000_hate/EvH-CzUVEAEWtgl.jpg,1,0
4258,2564,./annot_3000_hate/EWeDF3RWAAA3HzH.jpg,1,0
4259,1899,./annot_2000_no_politics/Ez65QisXIAA2uYd.jpg,0,0
4260,2138,./annot_3000_hate/EewCnLDWsAEKMew.jpg,1,0
4261,1748,./annot_3000_hate/Eek_0kDUMAAVBQa.jpg,0,0
4262,2144,./annot_3000_hate/EgWoU93UcAEGfo2.jpg,0,0
4263,1821,./annot_2000_no_politics/EougvK4VEAsJesm.jpg,1,0
4264,1556,./annot_3000_hate/EoZDYDiXcAAJeN3.jpg,0,0
4265,2691,./annot_3000_hate/EedRjoJXYAAyqJJ.jpg,0,0
4266,736,./annot_2000_no_politics/EQoi5ICUUAAUDeL.jpg,0,0
4267,2945,./annot_3000_hate/ERvvwREWsAA5C3y.jpg,1,0
4268,494,./annot_2000_no_politics/EQjOQIxWAAEH3hk.png,0,0
4269,1718,./annot_3000_hate/EWbmZByU4AI5dcr.jpg,1,0
4270,2206,./annot_3000_hate/EehIbLuUMAAGEp4.jpg,0,0
4271,629,./annot_3000_hate/EVsk355U0AAGazN.jpg,1,0
4272,793,./annot_3000_hate/EWckSEqVAAAkClx.jpg,0,0
4273,2205,./annot_3000_hate/EVu67PVVAAARMOl.png,0,0
4274,2116,./annot_3000_hate/EgIjIZjWAAcyiYX.jpg,1,0
4275,603,./annot_2000_no_politics/EymUK9MVgAMeP26.jpg,0,0
4276,1270,./annot_3000_hate/ERp3skqXUAE3vbM.jpg,0,0
4277,1588,./annot_3000_hate/EV3HyvQX0AAj2A_.jpg,1,0
4278,275,./annot_2000_no_politics/E0H0A-SVoAM83JX.jpg,0,0
4279,839,./annot_3000_hate/EfSzWx_XgAACaNd.jpg,0,0
4280,1746,./annot_3000_hate/EeZEz83XYAAz1tj.jpg,0,0
4281,567,./annot_3000_hate/EfRIxAAWkAAqKz1.png,1,0
4282,1662,./annot_3000_hate/EP4_dZkUcAAuogN.jpg,1,0
4283,1823,./annot_2000_no_politics/EVaS7AZUwAAcdpz.png,1,0
4284,643,./annot_3000_hate/EQBe81pW4AADTg5.jpg,0,0
4285,2405,./annot_3000_hate/EWkGSlqWsAEbHDL.jpg,0,0
4286,537,./annot_3000_hate/EyinxBXXMAIBxOD.jpg,0,0
4287,274,./annot_3000_hate/EWUABRGUMAAhmy9.jpg,0,0
4288,2979,./annot_3000_hate/EV1uErsX0AEsZlu.jpg,0,0
4289,1735,./annot_3000_hate/EfKnvRkXgAAACyl.jpg,0,0
4290,1861,./annot_3000_hate/EV1GKUWUcAAkVXS.jpg,1,0
4291,290,./annot_3000_hate/EznCw5rXMAwJ6AC.jpg,0,0
4292,2668,./annot_3000_hate/EWnHlUcXQAAeE92.jpg,0,0
4293,1290,./annot_3000_hate/ERy0TMcW4AITOD6.jpg,1,0
4294,1186,./annot_3000_hate/EPv1ijeXUAAlotW.png,0,0
4295,894,./annot_2000_no_politics/EokSxvpW8AIePSy.jpg,0,0
4296,1828,./annot_3000_hate/Ez1qVDzXMAEqMBA.jpg,1,0
4297,1961,./annot_3000_hate/EqbMJvAWMAE4fni.jpg,0,0
4298,2902,./annot_3000_hate/EVSsoFnWoAIHyBl.jpg,0,0
4299,1265,./annot_3000_hate/EfL3tLsXYAAso4R.jpg,1,0
4300,339,./annot_3000_hate/EVx8d5lXkAwNfGY.jpg,0,0
4301,783,./annot_3000_hate/EUiHQLWUUAAwmpK.jpg,0,0
4302,716,./annot_3000_hate/Eo771GDXIAAIhRy.jpg,0,0
4303,211,./annot_3000_hate/Eek4HE0XYAEIgGi.jpg,1,0
4304,1061,./annot_2000_no_politics/EWBjh37UYAAnZ37.jpg,0,0
4305,2414,./annot_3000_hate/EQft_nWXkAAczek.jpg,0,0
4306,384,./annot_2000_no_politics/ERdB1B2XYAA_Mff.jpg,0,0
4307,971,./annot_2000_no_politics/EQgs17WWsAAG4EC.jpg,0,0
4308,1101,./annot_2000_no_politics/EeiPbNQU8AEHCoa.png,0,0
4309,2750,./annot_3000_hate/EP7c18eWkAA8xVQ.jpg,1,0
4310,2012,./annot_3000_hate/EuILovrXUAMeBwC.jpg,0,0
4311,1023,./annot_3000_hate/Ee7OauxXsAABnOU.jpg,1,0
4312,396,./annot_3000_hate/EVo5C-kUYAA0Zv_.jpg,0,0
4313,1200,./annot_2000_no_politics/EzwOSbyWYAgMAnQ.jpg,1,0
4314,2727,./annot_3000_hate/EeYhVggXoAEIlft.png,0,0
4315,738,./annot_3000_hate/EQTIpijWsAQJRzC.jpg,0,0
4316,399,./annot_2000_no_politics/Ee_d5OlU4AAqlxd.jpg,0,0
4317,82,./annot_2000_no_politics/EgDkn_JWAAIPQP_.jpg,1,0
4318,1258,./annot_3000_hate/EWfx4OJU4AEvX25.jpg,0,0
4319,2871,./annot_3000_hate/EVubYy_WkAA67qy.jpg,1,0
4320,1411,./annot_2000_no_politics/EVbBqC3U8AA-ATm.jpg,1,0
4321,1105,./annot_2000_no_politics/EVhDEZQU4AAXuY-.jpg,0,0
4322,1144,./annot_2000_no_politics/EWSKxeYXgAIGXld.jpg,0,0
4323,2101,./annot_3000_hate/EpACwSuUYAAcyzA.jpg,1,0
4324,1771,./annot_2000_no_politics/EWTcQSpVAAABfAi.jpg,0,0
4325,2447,./annot_3000_hate/EP9qU9cXkAAG2y3.jpg,0,0
4326,921,./annot_2000_no_politics/Ez292hGVIAEhrRw.jpg,0,0
4327,148,./annot_2000_no_politics/EWUo44XX0AI9vhq.jpg,0,0
4328,233,./annot_3000_hate/Eojob6dXcAEpIKe.jpg,0,0
4329,1772,./annot_2000_no_politics/EuifSWeWgAEThap.jpg,0,0
4330,1917,./annot_3000_hate/EepnJ5QVAAEfz27.png,1,0
4331,2162,./annot_3000_hate/Ee6wsa5XgAAJhwO.jpg,0,0
4332,1673,./annot_2000_no_politics/ERmp4G6WkAEImoC.jpg,0,0
4333,1371,./annot_3000_hate/EfGUKCSU0AAG75B.jpg,0,0
4334,320,./annot_3000_hate/EuRXhkzXcAErhYm.jpg,0,0
4335,886,./annot_3000_hate/EWE835DVcAQFDul.jpg,0,0
4336,2222,./annot_3000_hate/EVz7X6xU0AMpKIR.jpg,0,0
4337,2520,./annot_3000_hate/EVLt_j2XsAQTsup.jpg,0,0
4338,1204,./annot_3000_hate/EeW8IWTX0AAPPRi.jpg,0,0
4339,445,./annot_3000_hate/EzMSSYgUUAYKnGY.jpg,0,0
4340,939,./annot_3000_hate/EV6A-IiUEAAg6qW.jpg,0,0
4341,4,./annot_3000_hate/EQlrbqFVAAACJSY.jpg,0,0
4342,2580,./annot_3000_hate/EU15s-TX0AE5RNK.jpg,0,0
4343,77,./annot_3000_hate/Eug-15ZXIAwgOFM.jpg,0,0
4344,1407,./annot_3000_hate/EWXL1BSWsAAdV0d.jpg,0,0
4345,985,./annot_2000_no_politics/Ez_Oei4XoAMFUkr.jpg,0,0
4346,1596,./annot_2000_no_politics/EWXsB3lWkAAC5Te.jpg,1,0
4347,1135,./annot_3000_hate/Egm1i1mWkAAECHL.jpg,0,0
4348,1870,./annot_2000_no_politics/EVm4h5eUYAA1kc3.jpg,0,0
4349,694,./annot_3000_hate/Ep8N5geWMAAFugc.jpg,0,0
4350,1345,./annot_3000_hate/Eu6WzvpXUAMphD1.jpg,0,0
4351,584,./annot_2000_no_politics/EtfdXN5XcAIHbsp.jpg,0,0
4352,775,./annot_2000_no_politics/EqGvIX6XIAExh-q.jpg,1,0
4353,1272,./annot_3000_hate/EofNMTHXcAMrsSh.jpg,0,0
4354,308,./annot_3000_hate/EWdzt7OUMAIdBfo.jpg,1,0
4355,1849,./annot_2000_no_politics/EWzNishXkAM4Ogd.png,0,0
4356,1812,./annot_3000_hate/EovLxVMXcAI-g5e.jpg,0,0
