id,img,label,pred_gv,pred_cl,pred_da,pred_amz,pred_total
1892,./annot_2000_no_politics/EVZBFtUUYAoet7h.jpg,0,0,0,0,0,0
1892,./annot_3000_hate/EexTNWMWsAEWyx4.jpg,1,0,0,0,0,0
1893,./annot_2000_no_politics/EoRAVSPW8AIn9GZ.jpg,0,0,0,0,0,0
1893,./annot_3000_hate/EffI_3VXgAEwTuE.jpg,0,0,0,0,0,0
1894,./annot_3000_hate/EUhDAKDXYAIzCB8.jpg,0,0,0,0,0,0
1894,./annot_2000_no_politics/Eo1LJFDWEAw8Q3r.jpg,0,0,0,0,0,0
1895,./annot_2000_no_politics/EPpuPRcXUAA392A.jpg,0,0,0,0,0,0
1895,./annot_3000_hate/EWUglRIWoAERBRk.jpg,1,0,0,0,0,0
1896,./annot_3000_hate/EVXTQiuXsAIZEQ3.jpg,0,0,0,0,0,0
1896,./annot_2000_no_politics/EgnPa7kXsAg0M_k.jpg,0,0,0,0,0,0
1897,./annot_3000_hate/EeVXDtqWsAAHbxF.jpg,0,0,0,0,0,0
1897,./annot_2000_no_politics/EeivCqGUEAEC976.jpg,0,0,0,0,0,0
1898,./annot_2000_no_politics/EVqssqTWoAIzmPp.jpg,0,0,0,0,0,0
1898,./annot_3000_hate/EV91MWoWsAABB9N.jpg,0,0,0,0,0,0
1899,./annot_2000_no_politics/Ez65QisXIAA2uYd.jpg,0,0,0,0,0,0
1899,./annot_3000_hate/EqfvLk1XMAAcsSU.jpg,1,0,0,0,0,0
1900,./annot_3000_hate/Epht_KUXUAMSTGo.jpg,0,0,0,0,0,0
1900,./annot_2000_no_politics/EWRLjlOVcAMEchs.jpg,0,0,0,0,0,0
1901,./annot_2000_no_politics/EzIByLGXAAU29n8.jpg,0,0,0,0,0,0
1901,./annot_3000_hate/Ezz1RQgX0AEcylX.jpg,0,0,0,0,0,0
1902,./annot_2000_no_politics/EuA-AWlWgAYNc8T.jpg,0,0,0,0,0,0
1902,./annot_3000_hate/EUNWoHDVAAIUcAK.jpg,0,0,0,0,0,0
1903,./annot_2000_no_politics/Epq5dj7XUAABftE.jpg,0,0,0,0,0,0
1903,./annot_3000_hate/EUfWxxGU4AE21Rx.png,1,0,0,0,0,0
1904,./annot_3000_hate/EpkP6EWVoAAY5OA.jpg,0,0,0,0,0,0
1904,./annot_2000_no_politics/EyjoJXmU4AMTi0l.jpg,0,0,0,0,0,0
1905,./annot_3000_hate/EV4kfxLXgAImFLT.png,0,0,0,0,0,0
1905,./annot_2000_no_politics/Eo1mTVRWEAcmf-T.jpg,1,0,0,1,0,1
1906,./annot_3000_hate/EQlSXhvXkAAD5mc.jpg,1,0,0,0,0,0
1906,./annot_2000_no_politics/EprFJSyWMAklvS9.jpg,0,0,0,0,0,0
1907,./annot_3000_hate/EVaRlt5WoAAnO5M.jpg,0,0,0,0,0,0
1907,./annot_2000_no_politics/EP9zl-cX4AE9fYp.jpg,0,0,0,0,0,0
1908,./annot_2000_no_politics/Eeqzkr0XgAEXcM2.jpg,0,0,0,0,0,0
1908,./annot_3000_hate/EQDxfEkVUAAfGq1.jpg,1,0,0,0,0,0
1909,./annot_3000_hate/ERkqyjZW4AQMu2C.jpg,1,0,0,0,0,0
1909,./annot_2000_no_politics/EgDzHCQXkAweAU6.jpg,0,0,0,0,0,0
1910,./annot_3000_hate/EPvTR5zX0AEU0Hm.jpg,0,0,0,0,0,0
1910,./annot_2000_no_politics/EVf9JP1UEAEObHK.jpg,1,0,0,0,0,0
1911,./annot_2000_no_politics/Epd49xQUwAA5ZCb.jpg,1,0,0,0,0,0
1911,./annot_3000_hate/EVn0sGFVAAIiynW.jpg,1,0,0,0,0,0
1912,./annot_3000_hate/EWSk7tOXsAER36_.jpg,1,0,0,0,0,0
1912,./annot_2000_no_politics/EyMXFaHVIAEf-cj.jpg,0,0,0,0,0,0
1913,./annot_3000_hate/EfjJcMWWsAE8Z0o.jpg,1,0,0,0,0,0
1913,./annot_2000_no_politics/Ex3l3tIUUAA0sPo.jpg,1,0,0,0,0,0
1914,./annot_2000_no_politics/EVwW8-KWsAMzSMa.jpg,0,0,0,0,0,0
1914,./annot_3000_hate/Efh36dMUwAExeq7.jpg,0,0,0,0,0,0
1915,./annot_2000_no_politics/EUwl8lnXYAAk49P.jpg,0,0,0,0,0,0
1915,./annot_3000_hate/EUwhaA1XsAETy92.jpg,0,0,0,0,0,0
1916,./annot_3000_hate/EV_2wZZU0AU40AW.jpg,0,0,0,0,0,0
1916,./annot_2000_no_politics/EQS94L-WoAA2pCy.jpg,1,0,0,0,0,0
1917,./annot_3000_hate/EepnJ5QVAAEfz27.png,1,0,0,0,0,0
1917,./annot_2000_no_politics/Efd_RKoVAAARuSF.jpg,0,0,0,0,0,0
1918,./annot_3000_hate/EVwW8-KWsAMzSMa.jpg,0,0,0,0,0,0
1918,./annot_2000_no_politics/EyOjjqWWEAMuy-A.jpg,0,0,0,0,0,0
1919,./annot_3000_hate/EgrlROSUwAA7UjF.jpg,0,0,0,0,0,0
1919,./annot_2000_no_politics/EVd4QrWU4AEUekD.jpg,0,1,0,0,0,1
1920,./annot_2000_no_politics/Et2wfCWXIAIrB5P.jpg,0,0,0,0,0,0
1920,./annot_3000_hate/Eo17pOlU0AECOvh.jpg,1,0,0,0,0,0
1921,./annot_2000_no_politics/EuHhilBWQAUjcsG.jpg,0,0,0,0,0,0
1921,./annot_3000_hate/Eef9dm_X0AIlv-E.jpg,0,0,0,0,0,0
1922,./annot_3000_hate/EpeS6guW8A0AsYE.jpg,0,0,0,0,0,0
1922,./annot_2000_no_politics/ERxM5_hXkAI4NaS.jpg,0,0,0,0,0,0
1923,./annot_3000_hate/EQ-yaRSXYAAMsKc.jpg,0,0,0,0,0,0
1923,./annot_2000_no_politics/Eesh4YRXYAA2YJC.png,0,0,0,0,0,0
1924,./annot_3000_hate/EWFEwLQUMAIdvGz.jpg,1,0,0,0,0,0
1924,./annot_2000_no_politics/ERhb4L5XUAIX1DH.png,0,0,0,0,0,0
1925,./annot_3000_hate/EftSUW4WkAI7K3K.jpg,1,0,0,0,0,0
1925,./annot_2000_no_politics/EQRUY_BU0AIb72C.jpg,0,0,0,0,0,0
1926,./annot_3000_hate/Et0NL4BWQAATbKp.jpg,1,0,0,0,0,0
1926,./annot_2000_no_politics/EoywAaMXUAI-yhJ.jpg,1,1,0,0,0,1
1927,./annot_2000_no_politics/EUhWmuCWsAIQJtu.jpg,0,0,0,0,0,0
1927,./annot_3000_hate/EWLFe80UwAEk1EG.jpg,0,0,0,0,0,0
1928,./annot_3000_hate/EWTYkAAU8AAtrbl.jpg,1,0,0,0,0,0
1928,./annot_2000_no_politics/EgVzAxkVAAAaZSo.jpg,0,0,0,0,0,0
1929,./annot_3000_hate/EgmqdYaXsAIiiYc.jpg,1,0,0,0,0,0
1929,./annot_2000_no_politics/EV0W9MaVcAIj1fy.jpg,0,0,0,0,0,0
1930,./annot_2000_no_politics/Eyx5bDEU8AAvFwr.jpg,0,0,0,0,0,0
1930,./annot_3000_hate/Ezmfk8uWUAIPtjd.jpg,0,0,0,0,0,0
1931,./annot_2000_no_politics/ERag73JXsAUvhMx.jpg,1,0,0,0,0,0
1931,./annot_3000_hate/EutHH8sVIAACreQ.jpg,0,0,0,0,0,0
1932,./annot_3000_hate/EunN9YbWgAUmKfv.jpg,1,0,0,0,1,1
1932,./annot_2000_no_politics/EUjruYTX0AAIKkj.jpg,0,0,0,0,0,0
1933,./annot_3000_hate/EgIsab9XkAA8-2c.jpg,1,0,0,0,0,0
1933,./annot_2000_no_politics/EobajemVQAI00pY.jpg,1,0,0,0,0,0
1934,./annot_3000_hate/EeYBIAWWsAAUJ1A.jpg,0,0,0,0,0,0
1934,./annot_2000_no_politics/EWkchmcUYAEFUbj.jpg,1,0,0,0,0,0
1935,./annot_2000_no_politics/Eo1VhRBUwAAvNHt.jpg,0,0,0,0,0,0
1935,./annot_3000_hate/EqB-vdyVEAAK1rC.jpg,0,0,0,0,0,0
1936,./annot_2000_no_politics/Eu9VRCqXYAIttPW.jpg,0,0,0,0,0,0
1936,./annot_3000_hate/Eo6GOo-WMAAnFzw.jpg,0,0,0,0,0,0
1937,./annot_3000_hate/EWN4omYWsAA-1z8.jpg,0,0,0,0,0,0
1937,./annot_2000_no_politics/Ef4rJq4UYAArpzV.jpg,0,0,0,0,0,0
1938,./annot_3000_hate/Et8ftM3XEAIt0Zq.jpg,0,0,0,0,0,0
1938,./annot_2000_no_politics/EV89ZvhXQAYNz8u.jpg,0,0,0,0,0,0
1939,./annot_2000_no_politics/Ey-jrPuWUAcSHHg.jpg,0,0,0,0,0,0
1939,./annot_3000_hate/Ef4y_bfUYAAAoeW.jpg,0,0,0,0,0,0
1940,./annot_3000_hate/Ex2O2VwVIAMUkZ1.jpg,0,0,0,0,0,0
1940,./annot_2000_no_politics/Ef3uLhXXkAsR-YK.jpg,0,0,0,0,0,0
1941,./annot_3000_hate/EQAp-0ZWkAEIjeh.jpg,0,0,0,0,0,0
1941,./annot_2000_no_politics/EWY0VqAVAAA0Q9H.jpg,0,0,0,0,0,0
1942,./annot_3000_hate/EewwEAYXkAANDmr.jpg,0,0,0,1,0,1
1942,./annot_2000_no_politics/EprgPF_W8AIQw5d.jpg,0,0,0,0,0,0
1943,./annot_2000_no_politics/EUyqcguXQAEJOj3.jpg,0,0,0,0,0,0
1943,./annot_3000_hate/EesoFFzWAAwDmyo.jpg,0,0,0,0,0,0
1944,./annot_2000_no_politics/EeWCxhhVAAIbmWO.jpg,0,0,0,0,0,0
1944,./annot_3000_hate/EeWgbHjUcAADPa4.jpg,0,0,0,0,0,0
1945,./annot_2000_no_politics/EQrTaeZXUAEEbbH.jpg,1,0,0,0,0,0
1945,./annot_3000_hate/EgOtdXXUYAEVpSi.jpg,1,0,0,0,0,0
1946,./annot_2000_no_politics/EWejy9VX0AEelGj.jpg,0,0,0,0,0,0
1946,./annot_3000_hate/Eogl0jOXEAEnplo.jpg,0,0,0,0,0,0
1947,./annot_3000_hate/Ept09qJWwAInX-s.jpg,1,0,0,0,0,0
1947,./annot_2000_no_politics/EQp5Vu4WoAAZ590.jpg,0,0,0,0,0,0
1948,./annot_3000_hate/EQ8ENNnXkAEVvdf.jpg,0,0,0,0,0,0
1948,./annot_2000_no_politics/EyxGKMvWUAIwtPS.jpg,0,0,0,0,0,0
1949,./annot_3000_hate/EehSvaPWAAIm_E5.jpg,0,0,1,0,0,1
1949,./annot_2000_no_politics/EprMeYsXMAA4oNj.jpg,0,0,0,0,0,0
1950,./annot_3000_hate/EQC1PAEXUAU2GVA.jpg,0,0,0,0,0,0
1950,./annot_2000_no_politics/Ez1mTX9WYAAmXKo.jpg,0,0,0,0,0,0
1951,./annot_3000_hate/EelzLujU8AEHtpR.jpg,0,0,0,0,0,0
1951,./annot_2000_no_politics/EgXFt9zXkAQj1zg.jpg,0,0,0,0,0,0
1952,./annot_2000_no_politics/EWRd4VkWsAMZRrZ.jpg,0,0,0,0,0,0
1952,./annot_3000_hate/EWamM-qX0AAMoQp.jpg,1,0,0,0,0,0
1953,./annot_3000_hate/EUws_CBXYAAu6ry.jpg,0,0,0,0,0,0
1953,./annot_2000_no_politics/EQ-MTWYX0AAbC_g.jpg,0,0,0,0,0,0
1954,./annot_2000_no_politics/ERA-RSoUEAASpBG.jpg,1,0,0,0,0,0
1954,./annot_3000_hate/Eyt0kGjVcAARhVa.jpg,1,0,0,0,0,0
1955,./annot_2000_no_politics/Ee6pcYUUMAAAGE2.jpg,0,0,0,0,0,0
1955,./annot_3000_hate/EVqBZAJXQAEU5HL.jpg,0,0,0,0,0,0
1956,./annot_3000_hate/EVQDSSSU4AILzqF.jpg,0,0,0,0,0,0
1956,./annot_2000_no_politics/Ee3RgOYWsAIsxSb.jpg,1,0,0,0,0,0
1957,./annot_3000_hate/EVVO290WsAEk8ia.jpg,0,0,0,0,0,0
1957,./annot_2000_no_politics/ERHyXKmWAAIXgLP.jpg,0,0,0,0,0,0
1958,./annot_3000_hate/EernOsnWoAAhpdJ.jpg,0,0,0,0,0,0
1958,./annot_2000_no_politics/EVSZsMOU4AEAdRG.jpg,1,0,0,0,0,0
1959,./annot_2000_no_politics/EtVtydMXIAQ88sh.jpg,0,0,0,0,0,0
1959,./annot_3000_hate/EpGAH65VgAIXaz_.png,1,0,0,0,1,1
1960,./annot_2000_no_politics/EWjMdCBUwAANFd2.jpg,0,0,0,0,0,0
1960,./annot_3000_hate/Et1FovmU0AEhf2a.jpg,1,0,0,0,0,0
1961,./annot_2000_no_politics/EvGXlzsWYAU0ryO.jpg,0,0,0,0,0,0
1961,./annot_3000_hate/EqbMJvAWMAE4fni.jpg,0,0,0,0,0,0
1962,./annot_2000_no_politics/Ex4IkElVIAE-X56.jpg,1,0,0,0,0,0
1962,./annot_3000_hate/EVbdfyEXQAIC2vZ.jpg,0,0,0,0,0,0
1963,./annot_3000_hate/EtHNUPFUcAMOwuM.jpg,0,1,0,0,0,1
1963,./annot_2000_no_politics/EWYT4SJXYAAtZ85.jpg,1,0,0,0,0,0
1964,./annot_3000_hate/EUxExInWsAA4E5-.jpg,0,0,0,0,0,0
1964,./annot_2000_no_politics/EoOuMNvUcAAdB9W.jpg,1,0,0,0,0,0
1965,./annot_2000_no_politics/Efxyp3eXkAEbWfr.jpg,0,0,0,0,0,0
1965,./annot_3000_hate/EzZGCu5XIAAIpqY.jpg,0,0,0,0,0,0
1966,./annot_2000_no_politics/Et0QMfdXYAEungr.jpg,1,0,0,0,0,0
1966,./annot_3000_hate/EQA9r5mU8AERZkS.jpg,0,0,0,0,0,0
1967,./annot_3000_hate/Eyo3WvFWgAMLbLn.jpg,0,0,0,0,0,0
1967,./annot_2000_no_politics/EfERJcaXYAEx8nd.jpg,0,0,0,0,0,0
1968,./annot_3000_hate/EfOq5c4UYAALXFF.jpg,1,0,0,0,0,0
1968,./annot_2000_no_politics/Et23KqZWYAA-kiO.jpg,0,0,0,0,0,0
1969,./annot_2000_no_politics/Ez6hmVBWEAEuXR-.jpg,1,0,0,0,0,0
1969,./annot_3000_hate/EfgDW7tXgAAec32.jpg,0,0,0,0,0,0
1970,./annot_3000_hate/EzzhT6OX0AAypDv.jpg,0,1,0,0,0,1
1970,./annot_2000_no_politics/EzxclkGWUAI8pv8.jpg,0,0,0,0,0,0
1971,./annot_2000_no_politics/EVUiJr3UcAIw4_F.jpg,0,0,0,0,0,0
1971,./annot_3000_hate/EgY_cNwWkAAdWCh.jpg,1,0,0,0,0,0
1972,./annot_2000_no_politics/Ey21NRFU4AUA6vT.jpg,0,0,0,0,0,0
1972,./annot_3000_hate/Ef5i4WZXoAAHnFK.jpg,1,0,0,0,0,0
1973,./annot_2000_no_politics/EyyqJBpU4AUbIjp.jpg,0,0,0,0,0,0
1973,./annot_3000_hate/EQ8nAwuX0AAPGgH.jpg,1,0,0,0,0,0
1974,./annot_3000_hate/Ee_qwimWkAELIv-.jpg,1,0,0,0,0,0
1974,./annot_2000_no_politics/EPwvzxCUEAAiNuR.jpg,0,0,0,0,0,0
1975,./annot_3000_hate/EpoY_vqXIAEku8b.jpg,0,0,0,0,0,0
1975,./annot_2000_no_politics/EfsKX2BXgAAltwC.jpg,1,0,0,0,0,0
1976,./annot_3000_hate/EfzEUqWWkAAmr6E.jpg,0,0,0,0,0,0
1976,./annot_2000_no_politics/EzIjjsvWYAA7gzW.jpg,0,0,0,0,0,0
1977,./annot_2000_no_politics/EtUUo4lWYAQRB26.jpg,0,0,0,0,0,0
1977,./annot_3000_hate/EgpEkgSWoAMBoKZ.png,0,0,0,0,0,0
1978,./annot_3000_hate/EVIcBAvWoAEZDnx.jpg,0,0,0,0,0,0
1978,./annot_2000_no_politics/Ezz7p3zUYAcmcBS.jpg,0,0,0,0,0,0
1979,./annot_2000_no_politics/EeWbHNsU8AYvLRw.jpg,0,0,0,0,1,1
1979,./annot_3000_hate/EfeYS35WsAAsYXY.jpg,0,0,0,0,0,0
1980,./annot_2000_no_politics/EgreSreUYAAxHCu.jpg,0,0,0,0,0,0
1980,./annot_3000_hate/EQX8VxFU4AALa4c.jpg,0,0,0,0,0,0
1981,./annot_3000_hate/Eu1wMlnXMAIIw8N.jpg,0,0,0,0,0,0
1981,./annot_2000_no_politics/EzKTPr6VoAIMbcn.jpg,0,0,0,0,0,0
1982,./annot_3000_hate/EU1dJofWsAIPP3U.jpg,0,0,0,0,0,0
1982,./annot_2000_no_politics/EeWWAYCU0AA8JaU.jpg,0,0,0,0,0,0
1983,./annot_3000_hate/ERJCQ2lXkAE7GG8.jpg,1,0,0,0,0,0
1983,./annot_2000_no_politics/EpBzz3iVgAE6CxR.jpg,0,0,0,0,0,0
1984,./annot_2000_no_politics/ERvVhj7WoAEqIDx.jpg,0,0,0,0,0,0
1984,./annot_3000_hate/EfQ-gdgX0AIdeQ5.jpg,0,0,0,0,0,0
1985,./annot_2000_no_politics/EuDzSTnXYAIptjN.jpg,0,0,0,0,0,0
1985,./annot_3000_hate/EVgNHAvVAAA7qgd.jpg,0,0,0,0,0,0
1986,./annot_2000_no_politics/EuhAXbTXcAAd-IR.jpg,0,0,0,0,0,0
1986,./annot_3000_hate/EehKIFgXoAAQHVp.jpg,0,0,0,0,0,0
1987,./annot_2000_no_politics/Eqf9TzpXUAIqyzJ.jpg,0,0,0,0,0,0
1987,./annot_3000_hate/EU1idclWoAAetsz.jpg,0,0,0,0,0,0
1988,./annot_2000_no_politics/EzN2HArUUAsHfQD.jpg,0,0,0,0,0,0
1988,./annot_3000_hate/EfStvXlUcAY-FOJ.jpg,0,0,0,0,0,0
1989,./annot_2000_no_politics/EgHoHOkWAAEZXj2.jpg,0,0,0,0,0,0
1989,./annot_3000_hate/EgMMgsfXoAI9zEm.jpg,0,0,0,0,0,0
1990,./annot_2000_no_politics/EoctvjNUcAE5OD1.jpg,1,0,0,0,0,0
1990,./annot_3000_hate/EVop4UbU8AAar3h.jpg,0,0,0,0,0,0
1991,./annot_3000_hate/Ez5_w3FVcAEXdOo.jpg,0,0,0,0,0,0
1991,./annot_2000_no_politics/Et6QnF4U0AAUfyv.jpg,0,0,0,0,0,0
1992,./annot_2000_no_politics/EqfTMYaXIAAouFL.png,0,0,0,0,0,0
1992,./annot_3000_hate/EWoMm7_XkAALvhH.jpg,0,1,0,0,0,1
1993,./annot_2000_no_politics/EWjkX3GVcAI3kEE.jpg,0,0,0,0,0,0
1993,./annot_3000_hate/EemyfsYXsAEW55T.jpg,0,0,0,0,0,0
1994,./annot_2000_no_politics/Eo0Ht7aXYAELTz1.jpg,0,0,0,0,0,0
1994,./annot_3000_hate/Eel1PfNU8AAr_mz.jpg,1,0,0,0,0,0
1995,./annot_2000_no_politics/EpVrM1uVoAMwWRa.jpg,1,0,0,0,0,0
1995,./annot_3000_hate/EQXP_uoXUAE979n.jpg,1,0,0,0,0,0
1996,./annot_3000_hate/ERMX9G0UwAAvfLp.jpg,0,0,0,0,0,0
1996,./annot_2000_no_politics/Ez6x142WEAI5tbs.jpg,0,0,0,0,0,0
1997,./annot_3000_hate/EgC8fviVoAAgX-K.png,0,0,0,0,0,0
1997,./annot_2000_no_politics/EVGGcGlWsAk0ZMJ.jpg,0,0,0,0,0,0
1998,./annot_3000_hate/EtOjQMcXcAMGr9V.jpg,0,0,0,0,0,0
1998,./annot_2000_no_politics/EgOuPBLWsAYxDiA.jpg,0,0,0,0,0,0
1999,./annot_2000_no_politics/EVhVaSEXsAAdkKx.jpg,0,0,0,0,0,0
1999,./annot_3000_hate/EtaQfgOXEAI9VBY.jpg,0,1,0,0,0,1
2000,./annot_3000_hate/Ee7I382UEAEpP1s.jpg,0,0,0,0,0,0
2001,./annot_3000_hate/ERgL31cXsAUyd8l.jpg,0,0,0,0,0,0
2002,./annot_3000_hate/EqHkyuMXYAAy9Sf.jpg,0,0,0,0,0,0
2003,./annot_3000_hate/EfQFRKBWAAUqTz3.jpg,1,0,0,0,0,0
2004,./annot_3000_hate/EQIZKcxXYAIWYuQ.jpg,0,1,0,0,0,1
2005,./annot_3000_hate/EgnHcamXgAgKqYI.jpg,1,0,0,0,0,0
2006,./annot_3000_hate/EVfwu2IUUAAmfZX.jpg,1,0,0,0,0,0
2007,./annot_3000_hate/EoMZN4CVgAEyrYu.jpg,0,0,0,0,0,0
2008,./annot_3000_hate/EgcyVh6UYAEVIh9.jpg,0,0,0,0,0,0
2009,./annot_3000_hate/EUrwKh5UMAAa6oj.jpg,0,0,1,0,0,1
2010,./annot_3000_hate/EpsoPRsWwAMEmJX.jpg,0,0,0,0,0,0
2011,./annot_3000_hate/EfOMAqUUcAErY1K.jpg,0,0,0,0,0,0
2012,./annot_3000_hate/EuILovrXUAMeBwC.jpg,0,0,0,0,0,0
2013,./annot_3000_hate/Eo4kJIdXMAIz_tm.jpg,1,0,0,0,0,0
2014,./annot_3000_hate/EQjdqJmXkAIc7xb.jpg,0,0,0,0,0,0
2015,./annot_3000_hate/EfVjPo-WkAIC0wj.jpg,1,0,0,0,0,0
2016,./annot_3000_hate/EVPaEV_UcAEJQih.jpg,0,0,0,0,0,0
2017,./annot_3000_hate/EgO2_fGXsAA4LEs.jpg,0,0,0,0,0,0
2018,./annot_3000_hate/EoH39vVVcAMdNBB.jpg,1,0,0,0,0,0
2019,./annot_3000_hate/ERAoFjQUwAA23bQ.jpg,0,0,0,0,0,0
2020,./annot_3000_hate/EQ-_o-gUwAEvltf.jpg,0,0,0,0,0,0
2021,./annot_3000_hate/EUyRiEXWAAAHfG9.jpg,0,0,0,0,0,0
2022,./annot_3000_hate/EgG14RYU8AARiyO.jpg,0,0,0,0,0,0
2023,./annot_3000_hate/EgPDpxSUEAAEHM4.jpg,0,0,0,0,0,0
2024,./annot_3000_hate/EtRRRwTXIAE3Ni3.jpg,0,0,0,0,0,0
2025,./annot_3000_hate/ERllRIzW4AckbHN.jpg,0,0,0,0,0,0
2026,./annot_3000_hate/EWDwHrMUYAAXX1k.jpg,1,0,0,0,0,0
2027,./annot_3000_hate/Ep7ER9LW8AAb1wO.jpg,1,0,0,0,0,0
2028,./annot_3000_hate/Ex-Q5_YXIAgdM_D.jpg,0,0,0,0,0,0
2029,./annot_3000_hate/EqQhp0LW4AIXlz_.jpg,0,0,0,0,0,0
2030,./annot_3000_hate/EWPq4xFWAAQBImt.png,1,0,0,0,0,0
2031,./annot_3000_hate/EeelkyVU8AIYl-4.jpg,0,0,0,0,0,0
2032,./annot_3000_hate/EQTBhFgVUAEGYAp.jpg,0,0,0,0,0,0
2033,./annot_3000_hate/EeaOrYKXoAMsGAZ.jpg,0,0,0,0,0,0
2034,./annot_3000_hate/EpgqEkGXMAEz6OX.jpg,0,0,0,0,0,0
2035,./annot_3000_hate/EvHR-DfXAAgAoEY.jpg,0,0,0,0,0,0
2036,./annot_3000_hate/EfE_fCgXoAABvLP.jpg,0,0,0,0,0,0
2037,./annot_3000_hate/EWPoj9yWAAAmtgN.jpg,0,0,0,0,0,0
2038,./annot_3000_hate/ERsOfO2XUAAL-nP.jpg,0,0,0,0,0,0
2039,./annot_3000_hate/EgSIVqoXkAInNmy.jpg,1,0,0,0,0,0
2040,./annot_3000_hate/EWYU1jDXgAY2GYk.jpg,1,0,0,0,0,0
2041,./annot_3000_hate/EqgBbfCXYAAxWd2.jpg,0,0,0,0,0,0
2042,./annot_3000_hate/ERHWyp5UYAMyG-H.jpg,0,0,0,0,0,0
2043,./annot_3000_hate/EzUJD-eUcAYJ0l-.jpg,0,0,0,0,0,0
2044,./annot_3000_hate/EQiLhTkWAAAjYOn.jpg,0,0,0,0,0,0
2045,./annot_3000_hate/EzWPB4kUYAgYfae.jpg,0,0,0,0,0,0
2046,./annot_3000_hate/EeWlZUNXoAASUFA.jpg,0,0,0,0,0,0
2047,./annot_3000_hate/EWxrnkhXkAEBGBz.jpg,0,0,0,0,0,0
2048,./annot_3000_hate/EgLoPOrUcAAKs6x.jpg,0,0,0,0,0,0
2049,./annot_3000_hate/Eu18AIkVgAQ6-w1.jpg,0,0,0,0,0,0
2050,./annot_3000_hate/EVC3bZ_XQAEDBWr.png,0,0,0,0,0,0
2051,./annot_3000_hate/EpSeuZxWEAApTnU.jpg,1,0,0,0,0,0
2052,./annot_3000_hate/Ee3C-J2UMAEdDpR.jpg,1,0,0,0,0,0
2053,./annot_3000_hate/ERxzMR3U8AIpfuP.jpg,0,0,0,0,0,0
2054,./annot_3000_hate/EyKOALuWQAItwkF.jpg,0,0,0,0,0,0
2055,./annot_3000_hate/EWC6hUIWoAEOR1B.jpg,0,1,0,0,0,1
2056,./annot_3000_hate/EUloqFPVAAAlrDm.jpg,0,0,0,0,0,0
2057,./annot_3000_hate/EgNXNDTUEAIzOdo.jpg,1,0,0,0,0,0
2058,./annot_3000_hate/Eos0Wq5XUAEhn4z.jpg,0,0,0,0,0,0
2059,./annot_3000_hate/EgtGd3QUwAAZEGF.jpg,1,0,0,0,0,0
2060,./annot_3000_hate/EQAxcj_VAAYYnT5.jpg,0,0,0,0,0,0
2061,./annot_3000_hate/EgcHCzMU0AIIPJV.jpg,0,0,0,0,0,0
2062,./annot_3000_hate/EgOiGqMWAAAVSbO.jpg,0,0,0,0,0,0
2063,./annot_3000_hate/EVoNGY3UwAEurPk.jpg,0,0,0,0,0,0
2064,./annot_3000_hate/EgRqAedXkDQFIL1.jpg,1,0,0,0,0,0
2065,./annot_3000_hate/EVuuoVOUYAASQRO.jpg,0,0,0,0,0,0
2066,./annot_3000_hate/EVXWdTdXYAIGDpT.jpg,0,0,0,0,0,0
2067,./annot_3000_hate/Eeo-SEtWkAEcegs.jpg,0,0,0,0,0,0
2068,./annot_3000_hate/EVYfC5MUMAEk2RU.jpg,0,0,0,0,0,0
2069,./annot_3000_hate/EyOnh75U4AESRpr.jpg,1,0,0,0,0,0
2070,./annot_3000_hate/EvJB8-RWQAIvOCK.jpg,0,0,0,0,0,0
2071,./annot_3000_hate/EV0xCsfU8AYgeFB.jpg,0,0,0,0,0,0
2072,./annot_3000_hate/EfTFJE_UEAEhsGp.jpg,0,0,0,0,0,0
2073,./annot_3000_hate/Ef3nbuMUMAECGMb.jpg,0,1,0,0,0,1
2074,./annot_3000_hate/EfhDyTjUYAEIW-Q.jpg,0,0,0,0,0,0
2075,./annot_3000_hate/EpaAXMNUcAEo2ga.jpg,0,0,0,0,0,0
2076,./annot_3000_hate/EWaxdVqVcAEWVsA.jpg,1,0,0,0,0,0
2077,./annot_3000_hate/EzDID5QXIAUSlAS.jpg,1,0,0,0,0,0
2078,./annot_3000_hate/Ee8eLvlXkAENVz2.jpg,0,0,0,0,0,0
2079,./annot_3000_hate/EVRnc8vWsAUhoiA.jpg,0,0,0,0,0,0
2080,./annot_3000_hate/EftO1ktU0AAkd_O.jpg,0,0,0,0,0,0
2081,./annot_3000_hate/EPyN209WkAAT19N.jpg,0,0,0,0,0,0
2082,./annot_3000_hate/EfNumUhX0AEi-rb.png,0,0,0,0,0,0
2083,./annot_3000_hate/EgV9nWbXkAIfjAh.jpg,0,1,0,0,0,1
2084,./annot_3000_hate/EVcfYztU0AYvRip.jpg,0,0,0,0,0,0
2085,./annot_3000_hate/EfcLa9iVAAAkbNT.jpg,0,0,0,0,0,0
2086,./annot_3000_hate/EQ1Jro8WoAA8_U6.jpg,0,0,0,0,0,0
2087,./annot_3000_hate/Et23KqZWYAA-kiO.jpg,0,0,0,0,0,0
2088,./annot_3000_hate/EfgQ1CMXsAAHo5q.jpg,0,0,0,0,0,0
2089,./annot_3000_hate/EVhVaSEXsAAdkKx.jpg,0,0,0,0,0,0
2090,./annot_3000_hate/EWAikEQUcAApNQq.jpg,0,0,0,0,0,0
2091,./annot_3000_hate/Ep8ofGFWwAAkc-R.jpg,0,0,0,0,0,0
